year,half,school_kind,estb,school_division,region,status,school_rep_code,school_rep_name,campus_count,student_quota,recruitment_suspension,enrolled_total,enrolled_within,enrolled_outside,fill_rate,fill_rate_within,consolidated_at
2020,상반기,전문대학,사립,전문대학,대구,기존,0000346,영남이공대학교,1,5017,0,5911,4817,1094,117.82,96.01,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(전문대학),사립,전문대학,대구,기존,0000406,영진사이버대학,1,2600,0,3579,2536,1043,137.65,97.54,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,대구,기존,0000349,영진전문대학교,1,5790,0,7988,5746,2242,137.96,99.24,2026-08-07T09:07:29.731Z
2020,상반기,기능대학,사립,전문대학,대구,기존,0000549,한국폴리텍 특성화대학,1,175,0,217,205,12,124,117.14,2026-08-07T09:07:29.731Z
2020,상반기,기능대학,사립,전문대학,대구,기존,0000494,한국폴리텍 VI 대학,1,690,0,706,599,107,102.32,86.81,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,대전,기존,0000425,건양사이버대학교,1,3000,0,3466,2882,584,115.53,96.07,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,대전,기존,0000376,대덕대학교,1,4062,0,3741,3313,428,92.1,81.56,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,대전,기존,0000512,대전과학기술대학교,1,4142,0,4446,3730,716,107.34,90.05,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,대전,기존,0000067,대전대학교,1,8572,0,8979,8319,660,104.75,97.05,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,대전,기존,0000288,대전보건대학교,1,5280,0,5697,4962,735,107.9,93.98,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,대전,기존,0000182,대전신학대학교,1,212,0,85,84,1,40.09,39.62,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,대전,기존,0000080,목원대학교,1,7499,0,7594,7135,459,101.27,95.15,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,대전,기존,0000081,배재대학교,1,8220,0,8398,7898,500,102.17,96.08,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,대전,기존,0000184,우송대학교,1,8016,0,9746,7929,1817,121.58,98.91,2026-08-07T09:07:29.731Z
2020,상반기,산업대학,사립,대학,대전,폐교,0000222,우송대학교(산업대),1,0,0,0,0,0,0,0,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,대전,기존,0000289,우송정보대학,1,4640,0,4557,4224,333,98.21,91.03,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,대전,기존,0000120,을지대학교,2,4286,0,4682,4289,393,109.24,100.07,2026-08-07T09:07:29.731Z
2020,상반기,대학교,국립,대학,대전,기존,0000020,충남대학교,1,14257,0,17669,16007,1662,123.93,112.27,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,대전,기존,0000551,침례신학대학교,1,1440,0,1276,1234,42,88.61,85.69,2026-08-07T09:07:29.731Z
2020,상반기,대학교,특별법법인,대학,대전,기존,0000468,한국과학기술원,1,3880,0,3822,3529,293,98.51,90.95,2026-08-07T09:07:29.731Z
2020,상반기,기능대학,사립,전문대학,대전,기존,0000484,한국폴리텍 IV 대학,1,850,0,888,798,90,104.47,93.88,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,대전,기존,0000145,한남대학교,1,10733,0,11091,10300,791,103.34,95.97,2026-08-07T09:07:29.731Z
2020,상반기,대학교,국립,대학,대전,기존,0000584,한밭대학교,1,7409,0,8789,7701,1088,118.63,103.94,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,부산,기존,0000253,경남정보대학교,1,5629,0,6665,5206,1459,118.4,92.49,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,부산,기존,0000043,경성대학교,1,11225,0,12454,10883,1571,110.95,96.95,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,부산,기존,0000050,고신대학교,1,3696,0,3920,3709,211,106.06,100.35,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,부산,기존,0000284,대동대학교,1,1507,0,1518,1276,242,100.73,84.67,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,부산,기존,0000180,동명대학교,1,7272,0,7835,6957,878,107.74,95.67,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,부산,폐교,0000296,동부산대학교,1,1758,9,526,497,29,30.07,28.42,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,부산,기존,0000073,동서대학교,1,9720,0,10367,9483,884,106.66,97.56,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,부산,기존,0000075,동아대학교,1,16380,0,18342,16761,1581,111.98,102.33,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,부산,기존,0000303,동의과학대학교,1,4860,0,5307,4279,1028,109.2,88.05,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,부산,기존,0000077,동의대학교,1,14520,0,14825,13629,1196,102.1,93.86,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,부산,기존,0000569,동주대학교,1,3118,0,3101,2720,381,99.45,87.24,2026-08-07T09:07:29.731Z
2020,상반기,대학교,국립,대학,부산,기존,0000578,부경대학교,1,13122,0,16094,14106,1988,122.65,107.5,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,부산,기존,0000082,부산가톨릭대학교,1,3664,0,3948,3607,341,107.75,98.44,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,부산,기존,0000313,부산경상대학교,1,2992,295,2625,2279,346,97.33,84.5,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,부산,기존,0000315,부산과학기술대학교,1,3134,0,3563,2805,758,113.69,89.5,2026-08-07T09:07:29.731Z
2020,상반기,교육대학,국립,대학,부산,기존,0000198,부산교육대학교,1,1424,0,1527,1411,116,107.23,99.09,2026-08-07T09:07:29.731Z
2020,상반기,대학교,국립,대학,부산,기존,0000011,부산대학교,1,17254,0,20502,18488,2014,118.82,107.15,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,부산,기존,0000411,부산디지털대학교,1,2765,0,2366,2228,138,85.57,80.58,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,부산,기존,0000314,부산여자대학교,1,2901,0,2677,2435,242,92.28,83.94,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,부산,기존,0000388,부산예술대학교,1,902,0,682,631,51,75.61,69.96,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,부산,기존,0000083,부산외국어대학교,1,7326,0,8088,7253,835,110.4,99,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,부산,폐교,0000326,성심외국어대학,1,0,0,0,0,0,0,0,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,부산,기존,0000106,신라대학교,1,8590,0,8921,8036,885,103.85,93.55,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,부산,기존,0000181,영산대학교,2,6000,0,6911,6131,780,115.18,102.18,2026-08-07T09:07:29.731Z
2020,상반기,기능대학,사립,전문대학,부산,기존,0000497,한국폴리텍 VII 대학,1,830,0,873,754,119,105.18,90.84,2026-08-07T09:07:29.731Z
2020,상반기,대학교,국립,대학,부산,기존,0000583,한국해양대학교,1,5760,0,6422,5707,715,111.49,99.08,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,부산,기존,0000423,화신사이버대학교,1,1490,0,1397,1206,191,93.76,80.94,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000035,감리교신학대학교,1,800,0,814,770,44,101.75,96.25,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000565,강서대학교,1,1141,0,1351,1200,151,118.4,105.17,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000047,경희대학교,1,19686,0,25875,20749,5126,131.44,105.4,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,서울,기존,0000408,경희사이버대학교,1,9080,0,9581,6641,2940,105.52,73.14,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,서울,기존,0000418,고려사이버대학교,1,7635,0,9385,6938,2447,122.92,90.87,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000053,광운대학교,1,6770,0,8181,6704,1477,120.84,99.03,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000056,국민대학교,1,11507,0,15109,12018,3091,131.3,104.44,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000070,덕성여자대학교,1,4941,0,5506,5084,422,111.43,102.89,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000072,동덕여자대학교,1,6188,76,6938,6223,715,113.51,101.82,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,서울,기존,0000300,동양미래대학교,1,4976,0,5854,4612,1242,117.64,92.68,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,서울,기존,0000420,디지털서울문화예술대학교,1,3680,0,3553,2771,782,96.55,75.3,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,서울,기존,0000307,명지전문대학,1,5869,0,7068,5641,1427,120.43,96.12,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,서울,기존,0000310,배화여자대학교,1,2690,0,2874,2476,398,106.84,92.04,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,서울,기존,0000422,사이버한국외국어대학교,1,4626,0,6618,4847,1771,143.06,104.78,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000084,삼육대학교,1,4680,0,5517,4915,602,117.88,105.02,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,서울,기존,0000317,삼육보건대학교,1,1072,0,1331,1033,298,124.16,96.36,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000085,상명대학교,2,10428,0,12249,10251,1998,117.46,98.3,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000087,서강대학교,1,6296,0,8275,6482,1793,131.43,102.95,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000088,서경대학교,1,5174,0,6185,5103,1082,119.54,98.63,2026-08-07T09:07:29.731Z
2020,상반기,대학교,국립,대학,서울,기존,0000027,서울과학기술대학교,1,8320,0,10587,9226,1361,127.25,110.89,2026-08-07T09:07:29.731Z
2020,상반기,교육대학,국립,대학,서울,기존,0000199,서울교육대학교,1,1420,0,1553,1404,149,109.37,98.87,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000069,서울기독대학교,1,557,0,501,489,12,89.95,87.79,2026-08-07T09:07:29.731Z
2020,상반기,대학교,국립대법인,대학,서울,기존,0000012,서울대학교,1,13122,0,16608,15070,1538,126.57,114.85,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,서울,기존,0000412,서울디지털대학교,1,10170,1200,9880,6519,3361,110.14,72.68,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,서울,기존,0000413,서울사이버대학교,1,10310,0,11947,7589,4358,115.88,73.61,2026-08-07T09:07:29.731Z
2020,상반기,대학교,공립,대학,서울,기존,0000030,서울시립대학교,1,6788,0,9028,8116,912,133,119.56,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,서울,기존,0000321,서울여자간호대학교,1,684,0,934,634,300,136.55,92.69,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000091,서울여자대학교,1,6368,0,7141,6525,616,112.14,102.47,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,서울,기존,0000324,서일대학교,1,5386,0,6055,5161,894,112.42,95.82,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000096,성공회대학교,1,2008,0,2112,1990,122,105.18,99.1,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000097,성균관대학교,1,13528,0,19305,14476,4829,142.7,107.01,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000098,성신여자대학교,1,8240,0,8868,8115,753,107.62,98.48,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000100,세종대학교,1,9331,0,11943,9886,2057,127.99,105.95,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,서울,기존,0000415,세종사이버대학교,1,6790,0,8805,6603,2202,129.68,97.25,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000103,숙명여자대학교,1,8848,0,10123,8927,1196,114.41,100.89,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000105,숭실대학교,1,10730,0,13613,10675,2938,126.87,99.49,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,서울,기존,0000419,숭실사이버대학교,1,4950,0,6316,4439,1877,127.6,89.68,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,서울,기존,0000333,숭의여자대학교,1,3375,0,3396,3126,270,100.62,92.62,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000121,이화여자대학교,1,12764,0,15698,13587,2111,122.99,106.45,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,서울,기존,0000356,인덕대학교,1,5826,0,6382,5494,888,109.54,94.3,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000125,장로회신학대학교,1,600,0,648,591,57,108,98.5,2026-08-07T09:07:29.731Z
2020,상반기,기술대학,사립,대학,서울,기존,0000228,정석대학,1,200,0,58,58,0,29,29,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000129,중앙대학교,2,17964,0,23764,19086,4678,132.29,106.25,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000133,총신대학교,1,1414,0,1693,1472,221,119.73,104.1,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000134,추계예술대학교,1,1097,0,1111,1064,47,101.28,96.99,2026-08-07T09:07:29.731Z
2020,상반기,방송통신대학,국립,대학,서울,기존,0000215,한국방송통신대학교,1,227650,0,103314,93035,10279,45.38,40.87,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000142,한국성서대학교,1,909,0,1049,951,98,115.4,104.62,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,서울,기존,0000416,한국열린사이버대학교,1,3400,0,5732,3171,2561,168.59,93.26,2026-08-07T09:07:29.731Z
2020,상반기,각종학교(대학),특별법국립,대학,서울,기존,0000471,한국예술종합학교,1,2252,0,2763,2630,133,122.69,116.79,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000143,한국외국어대학교,1,13508,0,17438,14622,2816,129.09,108.25,2026-08-07T09:07:29.731Z
2020,상반기,대학교,국립,대학,서울,기존,0000023,한국체육대학교,1,2225,0,2512,2374,138,112.9,106.7,2026-08-07T09:07:29.731Z
2020,상반기,기능대학,사립,전문대학,서울,기존,0000478,한국폴리텍 I 대학,1,520,0,546,482,64,105,92.69,2026-08-07T09:07:29.731Z
2020,상반기,기능대학,사립,전문대학,서울,기존,0000477,한국폴리텍 I 대학,1,1130,0,1468,1133,335,129.91,100.27,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000150,한성대학교,1,5832,0,6567,5814,753,112.6,99.69,2026-08-07T09:07:29.731Z
2020,상반기,사이버대학(대학),사립,대학,서울,기존,0000421,한양사이버대학교,1,10515,0,15065,10450,4615,143.27,99.38,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,서울,기존,0000384,한양여자대학교,1,6252,0,6680,5846,834,106.85,93.51,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000539,한영신학대학교,1,720,0,695,637,58,96.53,88.47,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,서울,기존,0000160,홍익대학교,2,14945,0,18001,15217,2784,120.45,101.82,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,세종,기존,0000049,고려대학교,2,20912,0,27209,22483,4726,130.11,107.51,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,세종,기존,0000066,대전가톨릭대학교,1,160,0,44,44,0,27.5,27.5,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,세종,기존,0000353,한국영상대학교,1,3167,0,3410,2952,458,107.67,93.21,2026-08-07T09:07:29.731Z
2020,상반기,대학교,특별법법인,대학,울산,기존,0000527,울산과학기술원,1,1440,0,2076,1820,256,144.17,126.39,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,울산,기존,0000352,울산과학대학교,1,4727,0,5719,4666,1053,120.99,98.71,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,울산,기존,0000117,울산대학교,1,11048,0,12080,11001,1079,109.34,99.57,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,울산,기존,0000375,춘해보건대학교,1,2170,0,2748,2096,652,126.64,96.59,2026-08-07T09:07:29.731Z
2020,상반기,기능대학,사립,전문대학,울산,기존,0000498,한국폴리텍 VII 대학,1,680,0,722,625,97,106.18,91.91,2026-08-07T09:07:29.731Z
2020,상반기,교육대학,국립,대학,인천,기존,0000200,경인교육대학교,2,2392,0,2667,2423,244,111.5,101.3,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,인천,기존,0000261,경인여자대학교,1,4004,0,4722,3830,892,117.93,95.65,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,인천,기존,0000123,인천가톨릭대학교,2,678,0,705,664,41,103.98,97.94,2026-08-07T09:07:29.731Z
2020,상반기,대학교,국립대법인,대학,인천,기존,0000031,인천대학교,1,9968,0,11776,10498,1278,118.14,105.32,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,인천,기존,0000587,인천재능대학교,1,3316,0,3951,3260,691,119.15,98.31,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,인천,기존,0000357,인하공업전문대학,1,5756,0,6886,5649,1237,119.63,98.14,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,인천,기존,0000124,인하대학교,1,13718,0,17507,14683,2824,127.62,107.03,2026-08-07T09:07:29.731Z
2020,상반기,기능대학,사립,전문대학,인천,기존,0000481,한국폴리텍 II 대학,1,25,0,29,24,5,116,96,2026-08-07T09:07:29.731Z
2020,상반기,기능대학,사립,전문대학,인천,기존,0000480,한국폴리텍 II 대학,1,1745,0,2144,1644,500,122.87,94.21,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,전남,기존,0000585,고구려대학교,1,1992,0,1903,1740,163,95.53,87.35,2026-08-07T09:07:29.731Z
2020,상반기,전문대학,사립,전문대학,전남,기존,0000266,광양보건대학교,1,1850,160,648,583,65,38.34,34.5,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,전남,기존,0000054,광주가톨릭대학교,1,160,0,89,89,0,55.63,55.63,2026-08-07T09:07:29.731Z
2020,상반기,대학교,사립,대학,전남,기존,0000074,동신대학교,1,6272,0,6305,5649,656,100.53,90.07,2026-08-07T09:07:29.731Z
