year,cohort,school_rep_code,school_rep_name,region,estb,school_division,edu_carryover,edu_endowment,industry_carryover,industry_endowment,total_funds,tuition_revenue,fund_secure_rate,campus_count,has_alimi,updated_at
2023,junior-college,0000341,연성대학교,경기,사립,전문대학,6612986.84,108463081.1,1880390.9420000003,0,116956458.882,35126998.5,333,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000350,오산대학교,경기,사립,전문대학,563438.4900000002,60794543.53,2740212.6160000004,0,64098194.63600001,26027441.36,246.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,1047874.1529999999,13933491.97,1214097.699,0,16195463.822,17889682.15,90.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,-5482356.449,0,-1491.201,0,-5483847.65,3195804.81,-171.6,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000355,유한대학교,경기,사립,전문대학,2411934.5700000003,32573390.96,1116842.949,0,36102168.479,25488868.16,141.6,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000358,장안대학교,경기,사립,전문대학,5422856.402000001,12280220.03,77879.74199999997,0,17780956.174,14526505.01,122.4,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000374,청강문화산업대학교,경기,사립,전문대학,4455761.290000001,47875748.92,2202209.452,0,54533719.662,25735185.61,211.9,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000391,한국관광대학교,경기,사립,전문대학,819422.7050000005,51651715.4,38727.992,0,52509866.096999995,7228301.475,726.4,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000251,거제대학교,경남,사립,전문대학,659624.091,1956639.306,1247314.807,0,3863578.204,6073951.01,63.6,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000395,김해대학교,경남,사립,전문대학,94799.83000000007,1189235.148,431750.4729999999,0,1715785.451,8346900.835,20.6,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000342,동원과학기술대학교,경남,사립,전문대학,790356.3150000004,39286884.05,747120.6070000001,0,40824360.971999995,12144564.3,336.2,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000306,마산대학교,경남,사립,전문대학,-5660.492999998853,76140400.8,378681.7819999999,0,76513422.089,29619104.83,258.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000530,연암공과대학교,경남,사립,전문대학,2861245.3869999996,2002389.603,947490.537,2500,5813625.526999999,6495463.759,89.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000369,진주보건대학교,경남,사립,전문대학,3912409.6450000005,109834238.7,983866.594,0,114730514.939,14509826.41,790.7,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000528,창원문성대학교,경남,사립,전문대학,508089.1000000001,40911064.46,2147211.594,0,43566365.154,7342669.76,593.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000396,한국승강기대학교,경남,사립,전문대학,924862.185,2585812.764,398072.74700000003,0,3908747.696,3675162.614,106.4,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000249,가톨릭상지대학교,경북,사립,전문대학,574024.5980000002,5958121.636,1260997.832,0,7793144.066,10169314.43,76.6,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000293,경북과학대학교,경북,사립,전문대학,2042664.5099999998,0,177915.761,0,2220580.2709999997,10001238.54,22.2,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000523,경북보건대학교,경북,사립,전문대학,353433.7039999999,1059473.288,405397.74900000007,0,1818304.741,7039225.91,25.8,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000258,경북전문대학교,경북,사립,전문대학,9676266.01,23948677.979999997,404330.99,0,34029274.98,14203910.19,239.6,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000268,구미대학교,경북,사립,전문대학,13600797.129999999,70773886.05,6184969.2299999995,1123613.231,91683265.641,30561459.83,300,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000279,대경대학교,경북,사립,전문대학,-1659815.114,0,905369.714,0,-754445.4,21780920.26,-3.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000309,문경대학교,경북,사립,전문대학,518959.08199999994,855358.151,480934.04300000006,0,1855251.276,4413044.058,42,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000262,서라벌대학교,경북,사립,전문대학,391723.18000000005,18337.289,188679.58299999998,0,598740.052,3581599.54,16.7,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000380,선린대학교,경북,사립,전문대학,3274144.068000001,11535610.24,1429577.699,0,16239332.007000003,10915106.51,148.8,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000547,성운대학교,경북,사립,전문대학,844418.979,1507567.611,972932.529,0,3324919.119,7510467.5,44.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000338,안동과학대학교,경북,사립,전문대학,292991.8870000001,8985725.936,115739.16599999997,0,9394456.989,12125437.42,77.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000257,영남외국어대학,경북,사립,전문대학,2794103.118,5293364.907,0,0,8087468.024999999,2253635.5,358.9,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000381,포항대학교,경북,사립,전문대학,95904.86600000039,2344849.1,1329287.1809999999,0,3770041.1470000003,8946960.329,42.1,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000522,호산대학교,경북,사립,전문대학,524375.6289999997,1289085.765,370928.154,0,2184389.5479999995,11434728.64,19.1,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000267,광주보건대학교,광주,사립,전문대학,470626.95299999975,4624203.131,638571.091,0,5733401.175,17764662.54,32.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000273,기독간호대학교,광주,사립,전문대학,74989.29300000006,2593778.277,889068.154,0,3557835.724,3117859.263,114.1,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000297,동강대학교,광주,사립,전문대학,-2271608.3550000004,1083302.4600000002,170272.41,0,-1018033.4850000002,12341741.88,-8.2,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000320,서영대학교,광주,사립,전문대학,-334939.98500000034,0,527514.018,0,192574.0329999997,26365278.75,0.7,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000366,조선간호대학교,광주,사립,전문대학,196967.5460000001,6764235.266,43106.83,0,7004309.642,3912879.65,179,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000365,조선이공대학교,광주,사립,전문대학,1281045.9639999997,34561309.52,1129569.3640000003,0,36971924.848000005,15189197.32,243.4,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000263,계명문화대학교,대구,사립,전문대학,1327731.0189999994,49365689.45,1027212.5699999998,0,51720633.039000005,25192458.17,205.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000280,대구공업대학교,대구,사립,전문대학,874677.4509999999,7810083.391,248409.851,0,8933170.693,6847841.24,130.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000283,대구과학대학교,대구,사립,전문대학,2355245.7920000004,8518567.473,1264893.2089999998,0,12138706.474,24168093.2,50.2,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000281,대구보건대학교,대구,사립,전문대학,2482641.799999999,385984.541,1287637.363,0,4156263.703999999,39977992.86,10.4,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000282,수성대학교,대구,사립,전문대학,951201.6669999999,13232269.61,570110.588,0,14753581.864999998,18613056.96,79.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000346,영남이공대학교,대구,사립,전문대학,7657875.119999999,47535939.84,882324.6449999999,0,56076139.605000004,33538682.91,167.2,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000349,영진전문대학교,대구,사립,전문대학,3210705.1799999997,64086425.3,4885110.534,6363,72188604.01399998,39945859.81,180.7,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000376,대덕대학교,대전,사립,전문대학,2408534.124,16265194.65,513231.563,0,19186960.337,9149173.623,209.7,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,616023.8939999994,5293735.9,1342497.218,0,7252257.012,22554340.02,32.2,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000288,대전보건대학교,대전,사립,전문대학,1016244.3330000006,35206805.37,2002534.6480000003,0,38225584.350999996,24749041.16,154.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000289,우송정보대학,대전,사립,전문대학,1450939.8600000003,29606774.68,287935.887,0,31345650.426999997,18549736.4,169,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000253,경남정보대학교,부산,사립,전문대학,4633487.546,18012138.43,1232567.643,0,23878193.619,31918695.79,74.8,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000284,대동대학교,부산,사립,전문대학,361509.1340000001,4990134.488,693696.657,0,6045340.278999999,8379528.067,72.1,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000303,동의과학대학교,부산,사립,전문대학,779551.5959999999,5470117.249,1900305.7139999997,0,8149974.558999999,22459331.33,36.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000313,부산경상대학교,부산,사립,전문대학,520258.57700000005,11865149.5,1405524.8479999998,0,13790932.924999999,10381278.56,132.8,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000315,부산과학기술대학교,부산,사립,전문대학,773979.1090000002,3621314.817,1773236.9100000001,0,6168530.836,18530722.73,33.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000569,부산보건대학교,부산,사립,전문대학,8135550.519,3021921.07,954202.941,0,12111674.53,13458023.04,90,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000314,부산여자대학교,부산,사립,전문대학,4486289.210000001,36944379.14,204493.82699999993,0,41635162.177,10914340.39,381.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000388,부산예술대학교,부산,사립,전문대학,-215517.5240000001,0,32960.997,0,-182556.5270000001,3377087.624,-5.4,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000300,동양미래대학교,서울,사립,전문대학,2020301.089999998,78129000.02,1202550.1560000002,2000000,83351851.266,36584576.72,227.8,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000307,명지전문대학,서울,사립,전문대학,2754756.780000001,32726230.23,176088.48400000003,0,35657075.494,40225315.59,88.6,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000310,배화여자대학교,서울,사립,전문대학,1241497.5259999996,12911818.415000001,930076.4010000001,0,15083392.342,15031611.97,100.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000317,삼육보건대학교,서울,사립,전문대학,475532.21499999985,4369493.746,52080.975999999995,0,4897106.937,7009952.03,69.9,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000321,서울여자간호대학교,서울,사립,전문대학,763758.0260000001,3268080.646,358327.68100000004,0,4390166.353,5516768.244,79.6,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000324,서일대학교,서울,사립,전문대학,35796625.82,16240932.557,856809.8500000001,0,52894368.227000006,33627822.92,157.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000333,숭의여자대학교,서울,사립,전문대학,5477433.078000002,47449992.32,22675.127,0,52950100.525,17353731.06,305.1,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000356,인덕대학교,서울,사립,전문대학,2693074.379999999,8131745.787,680760.674,175080,11680660.841,36674558.81,31.8,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000384,한양여자대학교,서울,사립,전문대학,8692264.46,81947598.8,2235085.1619999995,0,92874948.42199999,40417111.99,229.8,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000353,한국영상대학교,세종,사립,전문대학,2716709.6400000006,17459296.968,4437281.858,0,24613288.466,17583169.16,140,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000352,울산과학대학교,울산,사립,전문대학,3073763.8900000006,19001441.62,4982954.782,0,27058160.292000003,31282664.21,86.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,883501.2470000004,14944195.7,1561111.644,0,17388808.591000002,15062110.88,115.4,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000261,경인여자대학교,인천,사립,전문대학,1566506.5099999998,64931453.26,1219226.824,0,67717186.594,23152328.23,292.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000292,인천재능대학교,인천,사립,전문대학,2967962.818,21480133.52,1218373.783,0,25666470.121,16563776.23,155,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,819843.7899999991,64083888.55,1884745.7000000002,0,66788478.04,43900050.85,152.1,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000272,고구려대학교,전남,사립,전문대학,-6105105.976000001,1.983,29551.541000000012,0,-6075552.4520000005,5168944.5,-117.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000266,광양보건대학교,전남,사립,전문대학,-8426101.75,0,48050.868,0,-8378050.882,662680,-1264.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000532,동아보건대학교,전남,사립,전문대학,1230163.0860000001,2329737.792,69651.43199999999,0,3629552.31,4966745.159,73.1,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000308,목포과학대학교,전남,사립,전문대학,4103447.467,5698764.357,631857.9959999998,0,10434069.82,13050805.44,79.9,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000331,순천제일대학교,전남,사립,전문대학,13070729.182,18543293.349,990672.7409999999,0,32604695.272,12660707.01,257.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000360,전남과학대학교,전남,사립,전문대학,2738451.386,21060675.45,2314237.837,50000,26163364.673,15651680.86,167.2,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000332,청암대학교,전남,사립,전문대학,616353.4479999999,2569693.225,693477.3019999999,0,3879523.9749999996,12019669.45,32.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000546,한영대학교,전남,사립,전문대학,1215585.421,2399263.415,1217263.01,0,4832111.846,8038710.02,60.1,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000250,군산간호대학교,전북,사립,전문대학,560678.1359999999,2262070.28,303864.021,0,3126612.437,7188297.5,43.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000270,군장대학교,전북,사립,전문대학,1209689.7729999996,0,1757609.1490000002,0,2967298.922,8630936.832,34.4,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000311,백제예술대학교,전북,사립,전문대학,25148.341000000015,2410937.485,2452.664,0,2438538.4899999998,5993840.084,40.7,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000354,원광보건대학교,전북,사립,전문대학,6485233.733,21470373.91,1503166.3679999998,0,29458774.011,22983257.02,128.2,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000362,전북과학대학교,전북,사립,전문대학,21845441.734,10427641.05,196386.956,0,32469469.740000002,8431708.282,385.1,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000274,전주기전대학,전북,사립,전문대학,1137200.929,4691948.295,355388.73699999996,0,6184537.960999999,8961862.781,69,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000361,전주비전대학교,전북,사립,전문대학,13585831.78,2661784.051,1799857.9039999999,0,18047473.735,18103998.19,99.7,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000363,제주관광대학교,제주,사립,전문대학,410453.101,39527.183,443250.869,0,893231.153,6598541.822,13.5,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000382,제주한라대학교,제주,사립,전문대학,6352397.699,3360902.674,358309.6830000002,0,10071610.056,20636100.89,48.8,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000373,백석문화대학교,충남,사립,전문대학,638241.0899999999,38963071.55,1428161.287,0,41029473.927,28219927.82,145.4,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000335,신성대학교,충남,사립,전문대학,1499049.4509999994,9438492.238,1066682.824,0,12004224.513,17316206.85,69.3,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000568,아주자동차대학교,충남,사립,전문대학,580276.588,5459168.645,833190.8420000001,0,6872636.074999999,5215290.19,131.8,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000529,연암대학교,충남,사립,전문대학,1716928.5239999993,560978.925,182893.00899999985,0,2460800.4579999987,6880528.65,35.8,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000386,혜전대학교,충남,사립,전문대학,896629.6260000002,31908136.29,205477.38000000006,0,33010243.296,15209498.63,217,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000271,강동대학교,충북,사립,전문대학,631376.7879999997,287564.072,37048.202,0,955989.0619999997,17720770.78,5.4,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000286,대원대학교,충북,사립,전문대학,912747.4859999996,10384546.22,1035602.621,0,12332896.327,10714718.75,115.1,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000367,충북보건과학대학교,충북,사립,전문대학,1352166.6070000008,1746834.372,1103311.473,0,4202312.4520000005,12846972.05,32.7,1,Y,2026-08-15T06:00:43.635Z
2023,junior-college,0000377,충청대학교,충북,사립,전문대학,1025374.3789999997,11366280.15,674093.677,0,13065748.205999998,17727903.15,73.7,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000513,가톨릭관동대학교,강원,사립,대학,4426249.550000001,13401559.92,1638859.0760000004,10080,19476748.546,39737246.2,49,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000041,경동대학교,강원,사립,대학,19715550.16,18883694.56,675923.7750000001,0,39275168.495,62381385.43,63,4,Y,2026-08-15T06:00:43.635Z
2024,university,0000086,상지대학교,강원,사립,대학,1697992.7659999994,1379955.054,3202503.957,305741.015,6586192.7919999985,45868789.71,14.4,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000147,한라대학교,강원,사립,대학,531893.1739999996,0,981297.4220000001,0,1513190.596,19358217.2,7.8,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000148,한림대학교,강원,사립,대학,9440396.490000002,58489826.04,28066486.290000003,0,95996708.82000001,55148671.39,174.1,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000044,가천대학교,경기,사립,대학,16698873.480000004,101357730.1,21990015,0,140046618.57999998,198884892.1,70.4,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000034,가톨릭대학교,경기,사립,대학,12561916.740000002,87612447.22,46666935.94,2957438.9,149798738.8,89773776.21,166.9,3,Y,2026-08-15T06:00:43.635Z
2024,university,0000036,강남대학교,경기,사립,대학,2959608.120000001,5291144.211,3396331.4349999996,5000,11652083.766,49873888.63,23.4,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000039,경기대학교,경기,사립,대학,18262155.550000004,57085140.13,7175659.046,2200000,84722954.72600001,113769486,74.5,2,Y,2026-08-15T06:00:43.635Z
2024,university,0000060,단국대학교,경기,사립,대학,4678288.810000002,39160275.13,21575917.710000005,148002.7,65562484.35000001,218149660.8,30.1,2,Y,2026-08-15T06:00:43.635Z
2024,university,0000068,대진대학교,경기,사립,대학,4718208.129999999,3400676.934,912405.4079999999,0,9031290.472,58288153.3,15.5,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000078,루터대학교,경기,사립,대학,880.3360000000102,66825.347,98736.264,0,166441.947,2283308.367,7.3,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000079,명지대학교,경기,사립,대학,3412077.75,5453963.432,17501876.688,0,26367917.87,130493844.3,20.2,2,Y,2026-08-15T06:00:43.635Z
2024,university,0000090,서울신학대학교,경기,사립,대학,1954392.7520000003,9369605.425,254206.92399999997,0,11578205.101000002,17522324.55,66.1,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000092,서울장신대학교,경기,사립,대학,545317.7659999998,460549.351,20220.68,0,1026087.7969999999,3954301.133,25.9,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000095,성결대학교,경기,사립,대학,3099291.4299999997,54208772.35,1484508.018,0,58792571.798,37754593.76,155.7,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000101,수원가톨릭대학교,경기,사립,대학,465921.76399999997,35850819.49,0,0,36316741.254,782015.67,4644,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000102,수원대학교,경기,사립,대학,52548689.2,415133774.9,8274809.689,930,475958203.789,65575642.48,725.8,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000509,신한대학교,경기,사립,대학,3398124.6999999993,977707.635,1034571.0249999999,0,5410403.359999999,62069565.59,8.7,2,Y,2026-08-15T06:00:43.635Z
2024,university,0000558,아신대학교,경기,사립,대학,-157026.63899999997,97263.2,43083.463,0,-16679.975999999966,4991023,-0.3,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000108,아주대학교,경기,사립,대학,12781655.17000001,101450176.9,20837432.03999999,2362.15,135071626.26000002,128896091.4,104.8,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000109,안양대학교,경기,사립,대학,2405210.049999999,8385409.855,3330412.995,0,14121032.899999999,37446477.35,37.7,2,Y,2026-08-15T06:00:43.635Z
2024,university,0000115,용인대학교,경기,사립,대학,683543.75,81420723.23,722729.3779999999,0,82826996.35800001,45554818,181.8,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000130,중앙승가대학교,경기,사립,대학,625534.483,860407.312,0,0,1485941.795,572773.668,259.4,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000139,차의과학대학교,경기,사립,대학,6117273.660000002,40472959.94,5309140.682,3034000,54933374.282000005,27073877.61,202.9,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000136,칼빈대학교,경기,사립,대학,375282.3130000001,871182.047,0,0,1246464.36,15677359.45,8,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000138,평택대학교,경기,사립,대학,793142.6300000008,467719.576,292794.411,0,1553656.6170000008,25692994.85,6,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000562,한국공학대학교,경기,사립,대학,15891605.370000001,4538397.974,10148353.669,27763.742,30606120.755,62392359.89,49.1,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000144,한국항공대학교,경기,사립,대학,2572341.7399999984,7036611.693,8887077.459999999,7410124.790000001,25906155.683,39823777.65,65.1,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000151,한세대학교,경기,사립,대학,1548452.8599999994,28761793.26,68446.707,0,30378692.827,23009853.5,132,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000152,한신대학교,경기,사립,대학,1982073.2800000012,30085802.3,1491410.261,0,33559285.841000006,37242170.4,90.1,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000156,협성대학교,경기,사립,대학,1003094.120000001,4457819.189,438958.77399999974,0,5899872.083000001,28153720.25,21,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000567,화성의과학대학교,경기,사립,대학,1365753.178,416278.239,110386.035,0,1892417.452,3260380.89,58,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000032,가야대학교,경남,사립,대학,1613185.3639999996,14155484.58,271597.588,0,16040267.532,11433880.02,140.3,2,Y,2026-08-15T06:00:43.635Z
2024,university,0000040,경남대학교,경남,사립,대학,8073142.009999998,72053865.76,4564490.234,0,84691498.00400001,59575995.48,142.2,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000167,부산장신대학교,경남,사립,대학,2594131.562,1052320.052,0,0,3646451.614,1832492.65,199,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000122,인제대학교,경남,사립,대학,2934462.579999998,54547900.64,14244069.55,82136.82,71808569.58999999,54681259.86,131.3,2,Y,2026-08-15T06:00:43.635Z
2024,university,0000193,창신대학교,경남,사립,대학,889247.6739999996,11988670.46,87185.96100000001,0,12965104.094999999,12515031.93,103.6,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000188,경운대학교,경북,사립,대학,2469998.74,412510.731,2946453.865,0,5828963.336000001,38597780.8,15.1,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000045,경일대학교,경북,사립,대학,9339176.66,14363026.89,5492949.538,0,29195153.088,49216137.85,59.3,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000185,김천대학교,경북,사립,대학,1717959.7650000006,0,64813.89500000002,0,1782773.6600000006,16195332.78,11,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000063,대구가톨릭대학교,경북,사립,대학,3747673.8500000015,67440697.69,5354572.415,0,76542943.955,86462960.38,88.5,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000061,대구대학교,경북,사립,대학,14399522.68,108664872.738,4604636.615999999,4500,127673532.03400001,114171960,111.8,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000062,대구예술대학교,경북,사립,대학,1066103.73,5039459.714,115825.381,0,6221388.825,2125796.666,292.7,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000042,대구한의대학교,경북,사립,대학,11623340.57,7960404.653,5048066.408,0,24631811.631,49378060.58,49.9,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000065,대신대학교,경북,사립,대학,243946.68500000006,1048415.483,27679.396000000004,0,1320041.564,4674219.347,28.2,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000076,동양대학교,경북,사립,대학,-4872409.260000002,0,686924.9379999998,0,-4185484.3220000016,28372215.14,-14.8,2,Y,2026-08-15T06:00:43.635Z
2024,university,0000586,신경주대학교,경북,사립,대학,-11767606.743999999,0,203221.01499999998,0,-11564385.728999998,8460928.34,-136.7,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000111,영남대학교,경북,사립,대학,19213766.069999993,170574581.2,31184410.749999996,635.16,220973393.17999998,168882380.8,130.8,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000112,영남신학대학교,경북,사립,대학,499769.561,2953608.214,1218.608,0,3454596.3830000004,3814240.201,90.6,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000119,위덕대학교,경북,사립,대학,785168.4079999998,3390289.345,624342.9460000002,100000,4899800.699,15197636.03,32.2,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000140,포항공과대학교,경북,사립,대학,54786228.54,97350462.96,96562039.71,5486700.4969999995,254185431.707,28387962.17,895.4,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000146,한동대학교,경북,사립,대학,16531207.469999999,12040709.65,2978214.410000001,78004,31628135.529999997,31354770.69,100.9,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000052,광신대학교,광주,사립,대학,324308.618,28469.586,0,0,352778.204,5519421.068,6.4,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000176,광주대학교,광주,사립,대학,4840323.27,12954109.24,3239726.568,0,21034159.077999998,35598682.22,59.1,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000055,광주여자대학교,광주,사립,대학,2722827.8790000007,14779000,659315.9,0,18161143.779,21334241.95,85.1,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000162,남부대학교,광주,사립,대학,1685013.063,18614466.42,389886.59400000004,0,20689366.077000003,17532404.29,118,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000187,송원대학교,광주,사립,대학,702068.4240000001,0,118288.73699999996,0,820357.1610000001,17490050.79,4.7,1,Y,2026-08-15T06:00:43.635Z
2024,university,0000127,조선대학교,광주,사립,대학,7992640.839999996,67622905.992,13324206.02,0,88939752.85199998,138246668,64.3,1,Y,2026-08-15T06:00:43.635Z
