year,school_kind,estb,school_division,region,status,school_code_std,school_name,admission_quota,recruit_total,recruit_within,recruit_outside,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,uploaded_at
2024,전문대학,사립,,전남,기존,0000462,동아보건대학교,350,482,350,132,351,314,37,89.7,72.82,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,서울,기존,0000463,동양미래대학교,2255,3965,2255,1710,2873,2235,638,99.1,72.46,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경남,기존,0000509,동원과학기술대학교,699,1135,699,436,986,647,339,92.6,86.87,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000465,동원대학교,1380,1906,1260,646,1475,1024,451,81.3,77.39,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,부산,기존,0000466,동의과학대학교,1309,2552,1309,1243,1666,1145,521,87.5,65.28,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000469,두원공과대학교,1436,1665,1436,229,828,739,89,51.5,49.73,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경남,기존,0000470,마산대학교,1874,2551,1874,677,1952,1565,387,83.5,76.52,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,서울,기존,0000473,명지전문대학,2527,3619,2527,1092,3291,2527,764,100,90.94,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,전남,기존,0000474,목포과학대학교,885,1097,885,212,944,851,93,96.2,86.05,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경북,기존,0000475,문경대학교,268,372,268,104,214,192,22,71.6,57.53,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,서울,기존,0000476,배화여자대학교,1070,1550,1070,480,1383,1067,316,99.7,89.23,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,충남,기존,0000543,백석문화대학교,1393,1829,1393,436,1397,1157,240,83.1,76.38,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,전북,기존,0000477,백제예술대학교,413,459,413,46,390,372,18,90.1,84.97,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,부산,기존,0000479,부산경상대학교,1020,1281,950,331,924,802,122,84.4,72.13,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,부산,기존,0000481,부산과학기술대학교,1194,1980,1194,786,1696,1124,572,94.1,85.66,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,부산,기존,0000467,부산보건대학교,788,1152,788,364,887,643,244,81.6,77,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,부산,기존,0000480,부산여자대학교,618,979,618,361,646,542,104,87.7,65.99,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,부산,기존,0000561,부산예술대학교,390,406,390,16,360,344,16,88.2,88.67,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000482,부천대학교,2201,4034,2201,1833,3252,2201,1051,100,80.61,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,서울,기존,0000483,삼육보건대학교,384,616,384,232,552,384,168,100,89.61,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,광주,기존,0002646,서영대학교,1665,2496,1665,831,2180,1602,578,96.2,87.34,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,서울,기존,0002973,서울여자간호대학교,168,230,168,62,227,168,59,100,98.7,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000489,서울예술대학교,581,1194,581,613,1162,581,581,100,97.32,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,서울,기존,0000490,서일대학교,2155,3068,2155,913,2707,2155,552,100,88.23,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000566,서정대학교,1355,3781,1355,2426,3553,1355,2198,100,93.97,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경북,기존,0000550,선린대학교,647,912,647,265,753,572,181,88.4,82.57,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경북,기존,0002647,성운대학교,540,975,540,435,775,540,235,100,79.49,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,강원,기존,0000515,세경대학교,395,533,395,138,369,330,39,83.5,69.23,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,강원,기존,0000567,송곡대학교,200,318,200,118,287,199,88,99.5,90.25,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,강원,기존,0000564,송호대학교,345,458,345,113,413,331,82,95.9,90.17,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,대구,기존,0002649,수성대학교,1190,1544,1190,354,1523,1190,333,100,98.64,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000497,수원과학대학교,2005,2193,2005,188,1116,1011,105,50.4,50.89,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000496,수원여자대학교,1418,1850,1418,432,1516,1217,299,85.8,81.95,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,전남,기존,0000498,순천제일대학교,992,1389,992,397,1340,968,372,97.6,96.47,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,서울,기존,0000500,숭의여자대학교,1335,1648,1335,313,1506,1311,195,98.2,91.38,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000501,신구대학교,2293,3332,2293,1039,2823,2249,574,98.1,84.72,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,충남,기존,0000502,신성대학교,1170,1397,1075,322,1196,979,217,91.1,85.61,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000506,신안산대학교,1050,2195,1050,1145,1018,876,142,83.4,46.38,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,충남,기존,0000454,아주자동차대학교,390,400,330,70,307,282,25,85.5,76.75,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경북,기존,0002650,안동과학대학교,693,997,693,304,782,627,155,90.5,78.44,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000507,안산대학교,1461,2064,1461,603,1992,1443,549,98.8,96.51,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000510,여주대학교,1400,2032,1400,632,1109,854,255,61,54.58,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0002651,연성대학교,2222,2951,2222,729,2718,2217,501,99.8,92.1,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경남,기존,0002652,연암공과대학교,496,520,445,75,509,445,64,100,97.88,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,충남,기존,0000512,연암대학교,483,662,483,179,593,483,110,100,89.58,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경북,기존,0000418,영남외국어대학,287,362,287,75,267,223,44,77.7,73.76,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,대구,기존,0000513,영남이공대학교,2177,3029,2177,852,2730,2177,553,100,90.13,2026-08-07T07:48:15.697Z
2024,사이버대학(전문대학),사립,,대구,기존,0000575,영진사이버대학교,1300,3243,1300,1943,1440,1027,413,79,44.4,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,대구,기존,0000517,영진전문대학교,2488,4049,2488,1561,3427,2488,939,100,84.64,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0002653,오산대학교,1768,2639,1768,871,2159,1675,484,94.7,81.81,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000520,용인예술과학대학교,1070,1385,1070,315,1069,899,170,84,77.18,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,대전,기존,0000452,우송정보대학,1475,1576,1475,101,1392,1337,55,90.6,88.32,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,울산,기존,0000521,울산과학대학교,1612,2362,1612,750,1959,1528,431,94.8,82.94,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000568,웅지세무대학교,599,731,599,132,82,82,0,13.7,11.22,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,전북,기존,0000523,원광보건대학교,1311,2009,1285,724,1470,1089,381,84.7,73.17,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000524,유한대학교,1703,2092,1703,389,1960,1703,257,100,93.69,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,서울,기존,0000525,인덕대학교,2066,2832,2066,766,2600,2066,534,100,91.81,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,인천,기존,0002654,인하공업전문대학,2553,3710,2553,1157,3473,2553,920,100,93.61,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000527,장안대학교,1725,2067,1552,515,813,485,328,31.3,39.33,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,인천,기존,0000455,재능대학교,1313,1890,1313,577,1353,1155,198,88,71.59,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,전남,기존,0000529,전남과학대학교,1064,1891,1064,827,1400,932,468,87.6,74.03,2026-08-07T07:48:15.697Z
2024,전문대학,공립,,전남,기존,0000562,전남도립대학교,410,491,410,81,453,410,43,100,92.26,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,전북,기존,0000531,전북과학대학교,608,955,608,347,707,600,107,98.7,74.03,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,전북,기존,0000437,전주기전대학,788,1084,788,296,900,737,163,93.5,83.03,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,전북,기존,0000530,전주비전대학교,1049,1455,1049,406,1238,891,347,84.9,85.09,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,제주,기존,0000532,제주관광대학교,820,1012,750,262,789,699,90,93.2,77.96,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,제주,기존,0002655,제주한라대학교,1484,2565,1439,1126,1484,1103,381,76.7,57.86,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,광주,기존,0002974,조선간호대학교,139,193,139,54,193,139,54,100,100,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,광주,기존,0000534,조선이공대학교,1492,1732,1443,289,1431,1309,122,90.7,82.62,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경남,기존,0000539,진주보건대학교,674,934,674,260,724,536,188,79.5,77.52,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경남,기존,0000542,창원문성대학교,253,304,253,51,248,217,31,85.8,81.58,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000544,청강문화산업대학교,1122,1478,1122,356,1427,1121,306,99.9,96.55,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,전남,기존,0002656,청암대학교,815,1042,815,227,825,705,120,86.5,79.17,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,울산,기존,0000545,춘해보건대학교,660,1048,660,388,913,607,306,92,87.12,2026-08-07T07:48:15.697Z
2024,전문대학,공립,,충남,기존,0002657,충남도립대학교,447,458,422,36,443,421,22,99.8,96.72,2026-08-07T07:48:15.697Z
2024,전문대학,공립,,충북,기존,0000406,충북도립대학교,400,403,400,3,357,357,0,89.3,88.59,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,충북,기존,0000536,충북보건과학대학교,977,1310,909,401,1053,862,191,94.8,80.38,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,충북,기존,0000547,충청대학교,1414,1870,1334,536,1246,1104,142,82.8,66.63,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경북,기존,0002658,포항대학교,690,1158,690,468,658,608,50,88.1,56.82,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,강원,기존,0000578,한국골프과학기술대학교,160,202,160,42,190,157,33,98.1,94.06,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경기,기존,0000565,한국관광대학교,902,1079,902,177,557,470,87,52.1,51.62,2026-08-07T07:48:15.697Z
2024,전문대학,특별법국립,,전북,기존,0003019,한국농수산대학교,570,684,570,114,596,482,114,84.6,87.13,2026-08-07T07:48:15.697Z
2024,사이버대학(전문대학),사립,,경북,기존,0000576,한국복지사이버대학교,1000,1631,1000,631,1213,1000,213,100,74.37,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경남,기존,0000570,한국승강기대학교,297,384,297,87,273,242,31,81.5,71.09,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,세종,기존,0000522,한국영상대학교,1089,1729,1089,640,1243,988,255,90.7,71.89,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,서울,기존,0000585,한국폴리텍 I 대학 서울강서캠퍼스,255,386,255,131,224,197,27,77.3,58.03,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,서울,기존,0000584,한국폴리텍 I 대학 서울정수캠퍼스,515,726,515,211,595,443,152,86,81.96,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,경기,기존,0000586,한국폴리텍 I 대학 성남캠퍼스,345,424,345,79,308,269,39,78,72.64,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,제주,기존,0002912,한국폴리텍 I 대학 제주캠퍼스,25,27,25,2,27,25,2,100,100,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,인천,기존,0000590,한국폴리텍 II 대학 남인천캠퍼스,25,45,25,20,26,22,4,88,57.78,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,인천,기존,0000589,한국폴리텍 II 대학 인천캠퍼스,685,962,685,277,644,526,118,76.8,66.94,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,경기,기존,0003105,한국폴리텍 II 대학 화성캠퍼스,0,20,0,20,18,0,18,0,90,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,강원,기존,0000594,한국폴리텍 III 대학 강릉캠퍼스,60,72,60,12,56,47,9,78.3,77.78,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,강원,기존,0002854,한국폴리텍 III 대학 원주캠퍼스,50,82,50,32,34,34,0,68,41.46,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,강원,기존,0000593,한국폴리텍 III 대학 춘천캠퍼스,125,160,125,35,102,95,7,76,63.75,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,대전,기존,0000603,한국폴리텍 IV 대학 대전캠퍼스,335,340,270,70,313,270,43,100,92.06,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,충남,기존,0000606,한국폴리텍 IV 대학 아산캠퍼스,195,297,195,102,142,131,11,67.2,47.81,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,충북,기존,0000604,한국폴리텍 IV 대학 청주캠퍼스,290,390,290,100,356,265,91,91.4,91.28,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,충남,기존,0000607,한국폴리텍 IV 대학 충남캠퍼스,105,126,105,21,109,96,13,91.4,86.51,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,광주,기존,0000616,한국폴리텍 V 대학 광주캠퍼스,340,433,340,93,398,341,57,100.3,91.92,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,전북,기존,0000620,한국폴리텍 V 대학 익산캠퍼스,50,76,50,26,56,36,20,72,73.68,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,전남,기존,0000619,한국폴리텍 V 대학 전남캠퍼스,75,101,75,26,74,58,16,77.3,73.27,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,전북,기존,0000617,한국폴리텍 V 대학 전북캠퍼스,185,244,185,59,178,141,37,76.2,72.95,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,경북,기존,0000624,한국폴리텍 VI 대학 구미캠퍼스,235,300,235,65,260,235,25,100,86.67,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,대구,기존,0000623,한국폴리텍 VI 대학 대구캠퍼스,260,312,260,52,255,226,29,86.9,81.73,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,대구,기존,0000636,한국폴리텍 VI 대학 영남융합기술캠퍼스,145,192,145,47,87,86,1,59.3,45.31,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,경북,기존,0002674,한국폴리텍 VI 대학 영주캠퍼스,25,30,25,5,28,25,3,100,93.33,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,부산,기존,0003163,한국폴리텍 VII 대학 동부산캠퍼스,0,15,0,15,4,0,4,0,26.67,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,부산,기존,0000632,한국폴리텍 VII 대학 부산캠퍼스,330,416,330,86,352,280,72,84.8,84.62,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,울산,기존,0000633,한국폴리텍 VII 대학 울산캠퍼스,285,342,285,57,342,285,57,100,100,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,경남,기존,0000631,한국폴리텍 VII 대학 창원캠퍼스,585,806,585,221,746,585,161,100,92.56,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,경북,기존,0003104,한국폴리텍 특성화대학 로봇캠퍼스,100,120,100,20,94,81,13,81,78.33,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,충남,기존,0000635,한국폴리텍 특성화대학 바이오캠퍼스,160,192,160,32,178,151,27,94.4,92.71,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,경기,기존,0000637,한국폴리텍 특성화대학 반도체융합캠퍼스,302,358,280,78,178,148,30,52.9,49.72,2026-08-07T07:48:15.697Z
2024,기능대학,사립,,경남,기존,0000638,한국폴리텍 특성화대학 항공캠퍼스,170,219,170,49,123,102,21,60,56.16,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,강원,기존,0000553,한림성심대학교,817,1129,817,312,958,713,245,87.3,84.85,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,서울,기존,0000554,한양여자대학교,2426,3202,2415,787,3008,2415,593,100,93.94,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,전남,기존,0000555,한영대학교,512,814,512,302,591,492,99,96.1,72.6,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,충남,기존,0000556,혜전대학교,882,1246,837,409,1069,766,303,91.5,85.79,2026-08-07T07:48:15.697Z
2024,전문대학,사립,,경북,기존,0000415,호산대학교,676,1041,676,365,913,676,237,100,87.7,2026-08-07T07:48:15.697Z
2023,기능대학,사립,,경기,기존,0000579,ICT폴리텍대학,160,192,160,32,159,155,4,96.88,82.81,2026-08-07T07:48:15.697Z
2023,전문대학,사립,,경북,기존,0000410,가톨릭상지대학교,562,825,562,263,731,524,207,93.24,88.61,2026-08-07T07:48:15.697Z
2023,전문대학,사립,,충북,기존,0000433,강동대학교,1201,1490,1201,289,1318,1106,212,92.09,88.46,2026-08-07T07:48:15.697Z
2023,전문대학,사립,,강원,기존,0000514,강릉영동대학교,839,1145,839,306,871,694,177,82.72,76.07,2026-08-07T07:48:15.697Z
2023,전문대학,사립,,강원,폐교,0000548,강원관광대학교,98,142,98,44,108,94,14,95.92,76.06,2026-08-07T07:48:15.697Z
2023,전문대학,공립,,강원,기존,0002639,강원도립대학교,312,324,312,12,295,294,1,94.23,91.05,2026-08-07T07:48:15.697Z
2023,전문대학,사립,,경남,기존,0000412,거제대학교,345,435,345,90,389,332,57,96.23,89.43,2026-08-07T07:48:15.697Z
2023,전문대학,사립,,경기,기존,0000560,경기과학기술대학교,1438,3158,1438,1720,2035,1344,691,93.46,64.44,2026-08-07T07:48:15.697Z
2023,전문대학,공립,,경남,기존,0000402,경남도립거창대학,341,409,341,68,384,341,43,100,93.89,2026-08-07T07:48:15.697Z
2023,전문대학,공립,,경남,기존,0000403,경남도립남해대학,355,412,355,57,371,355,16,100,90.05,2026-08-07T07:48:15.697Z
2023,전문대학,사립,,부산,기존,0002640,경남정보대학교,2035,4428,2035,2393,2512,1788,724,87.86,56.73,2026-08-07T07:48:15.697Z
2023,전문대학,사립,,경기,기존,0000416,경민대학교,1503,2125,1503,622,1922,1501,421,99.87,90.45,2026-08-07T07:48:15.697Z
2023,전문대학,사립,,경기,기존,0002641,경복대학교,1788,2682,1788,894,2449,1764,685,98.66,91.31,2026-08-07T07:48:15.697Z
2023,전문대학,사립,,경북,기존,0000456,경북과학대학교,662,947,662,285,855,662,193,100,90.29,2026-08-07T07:48:15.697Z
2023,전문대학,공립,,경북,폐교,0000405,경북도립대학교,348,419,348,71,367,339,28,97.41,87.59,2026-08-07T07:48:15.697Z
2023,전문대학,사립,,경북,기존,0000438,경북보건대학교,360,475,342,133,407,330,77,96.49,85.68,2026-08-07T07:48:15.697Z
