year,half,school_kind,estb,school_division,region,status,school_code_std,school_name,student_quota,recruitment_suspension,enrolled_total,enrolled_within,enrolled_outside,fill_rate,fill_rate_within,uploaded_at
2022,하반기,대학교,사립,,서울,기존,0000200,한성대학교,5832,0,6390,5455,935,109.6,93.5,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,서울,기존,0000200,한성대학교,5832,0,6941,5907,1034,119,101.3,2026-08-07T09:07:29.509Z
2022,하반기,대학교,사립,,경기,기존,0000201,한세대학교,2264,0,2323,2129,194,102.6,94,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,경기,기존,0000201,한세대학교,2264,0,2549,2331,218,112.6,103,2026-08-07T09:07:29.509Z
2022,하반기,대학교,사립,,경기,기존,0000202,한신대학교,4684,0,4976,4390,586,106.2,93.7,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,경기,기존,0000202,한신대학교,4674,0,5397,4819,578,115.5,103.1,2026-08-07T09:07:29.509Z
2022,하반기,대학교,사립,,경기,기존,0000204,한양대학교(ERICA)_분교,7552,0,9657,7129,2528,127.9,94.4,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,경기,기존,0000204,한양대학교(ERICA)_분교,7610,0,10404,7598,2806,136.7,99.8,2026-08-07T09:07:29.509Z
2022,하반기,대학교,사립,,서울,기존,0000203,한양대학교,11667,0,14867,10718,4149,127.4,91.9,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,서울,기존,0000203,한양대학교,11769,0,16531,12026,4505,140.5,102.2,2026-08-07T09:07:29.509Z
2022,하반기,사이버대학(대학),사립,,서울,기존,0000331,한양사이버대학교,10670,0,14981,9886,5095,140.4,92.7,2026-08-07T09:07:29.509Z
2023,상반기,사이버대학(대학),사립,,서울,기존,0000331,한양사이버대학교,10610,0,16656,10915,5741,157,102.9,2026-08-07T09:07:29.509Z
2022,하반기,대학교,사립,,전북,기존,0000206,한일장신대학교,876,0,791,698,93,90.3,79.7,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,전북,기존,0000206,한일장신대학교,876,0,778,737,41,88.8,84.1,2026-08-07T09:07:29.509Z
2022,하반기,대학교,사립,,경기,기존,0000207,협성대학교,4016,0,3748,3492,256,93.3,87,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,경기,기존,0000207,협성대학교,4016,0,3962,3699,263,98.7,92.1,2026-08-07T09:07:29.509Z
2022,하반기,대학교,사립,,광주,기존,0000208,호남대학교,6248,0,6656,5602,1054,106.5,89.7,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,광주,기존,0000208,호남대학교,6188,0,6610,5587,1023,106.8,90.3,2026-08-07T09:07:29.509Z
2022,하반기,대학교,사립,,광주,기존,0000209,호남신학대학교,534,0,451,448,3,84.5,83.9,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,광주,기존,0000209,호남신학대학교,514,0,434,430,4,84.4,83.7,2026-08-07T09:07:29.509Z
2022,하반기,대학교,사립,,충남,기존,0000211,호서대학교,11562,0,11421,10399,1022,98.8,89.9,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,충남,기존,0000211,호서대학교,11562,0,12368,11246,1122,107,97.3,2026-08-07T09:07:29.509Z
2022,하반기,산업대학,사립,,전북,기존,0000282,호원대학교,4489,0,4717,3249,1468,105.1,72.4,2026-08-07T09:07:29.509Z
2023,상반기,산업대학,사립,,전북,기존,0000282,호원대학교,4456,0,5349,3736,1613,120,83.8,2026-08-07T09:07:29.509Z
2022,하반기,대학교,사립,,서울,기존,0000212,홍익대학교,9582,0,11786,9380,2406,123,97.9,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,서울,기존,0000212,홍익대학교,9632,0,12365,9849,2516,128.4,102.3,2026-08-07T09:07:29.509Z
2022,하반기,대학교,사립,,세종,기존,0002949,홍익대학교_제2캠퍼스,5225,0,5243,4783,460,100.3,91.5,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,세종,기존,0002949,홍익대학교_제2캠퍼스,5224,0,5519,5049,470,105.6,96.7,2026-08-07T09:07:29.509Z
2022,하반기,대학교,사립,,경기,기존,0000233,화성의과학대학교,984,26,355,329,26,37.1,34.3,2026-08-07T09:07:29.509Z
2023,상반기,대학교,사립,,경기,기존,0000233,화성의과학대학교,984,13,388,369,19,40,38,2026-08-07T09:07:29.509Z
2022,하반기,사이버대학(대학),사립,,부산,기존,0000333,화신사이버대학교,1390,0,1376,1062,314,99,76.4,2026-08-07T09:07:29.509Z
2023,상반기,사이버대학(대학),사립,,부산,기존,0000333,화신사이버대학교,1428,0,1733,1370,363,121.4,95.9,2026-08-07T09:07:29.509Z
2024,하반기,기능대학,사립,,경기,기존,0000579,ICT폴리텍대학,320,0,264,253,11,82.5,79.1,2026-08-07T09:07:29.509Z
2025,상반기,기능대학,사립,,경기,기존,0000579,ICT폴리텍대학,320,0,260,234,26,81.3,73.1,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경북,기존,0000410,가톨릭상지대학교,1609,0,1707,1253,454,106.1,77.9,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경북,기존,0000410,가톨릭상지대학교,1538,0,1732,1299,433,112.6,84.5,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,충북,기존,0000433,강동대학교,2897,0,3119,2320,799,107.7,80.1,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,충북,기존,0000433,강동대학교,2881,0,3376,2429,947,117.2,84.3,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,강원,기존,0000514,강릉영동대학교,2168,1,3041,1688,1353,140.3,77.9,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,강원,기존,0000514,강릉영동대학교,2112,40,3144,1697,1447,151.7,81.9,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,공립,,강원,기존,0002639,강원도립대학교,656,0,548,548,0,83.5,83.5,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,공립,,강원,기존,0002639,강원도립대학교,658,0,583,583,0,88.6,88.6,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경남,기존,0000412,거제대학교,1012,0,1025,860,165,101.3,85,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경남,기존,0000412,거제대학교,979,0,1072,890,182,109.5,90.9,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0000560,경기과학기술대학교,3288,0,3747,2531,1216,114,77,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0000560,경기과학기술대학교,3180,0,3919,2656,1263,123.2,83.5,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,공립,,경남,기존,0000402,경남도립거창대학,861,18,847,767,80,100.5,91,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,공립,,경남,기존,0000402,경남도립거창대학,874,0,845,780,65,96.7,89.2,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,공립,,경남,기존,0000403,경남도립남해대학,785,0,718,666,52,91.5,84.8,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,공립,,경남,기존,0000403,경남도립남해대학,755,0,798,698,100,105.7,92.5,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,부산,기존,0002640,경남정보대학교,4698,0,4818,3521,1297,102.6,74.9,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,부산,기존,0002640,경남정보대학교,4662,0,5418,3711,1707,116.2,79.6,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0000416,경민대학교,3633,0,3948,2943,1005,108.7,81,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0000416,경민대학교,3601,0,5112,3239,1873,142,89.9,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0002641,경복대학교,5403,0,5903,4482,1421,109.3,83,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0002641,경복대학교,5441,0,6253,4747,1506,114.9,87.2,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경북,기존,0000456,경북과학대학교,1675,0,1857,1398,459,110.9,83.5,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경북,기존,0000456,경북과학대학교,1703,0,2266,1535,731,133.1,90.1,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,공립,,경북,폐교,0000405,경북도립대학교,909,0,676,630,46,74.4,69.3,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,공립,,경북,폐교,0000405,경북도립대학교,529,0,358,326,32,67.7,61.6,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경북,기존,0000438,경북보건대학교,1219,18,1271,1026,245,105.8,85.4,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경북,기존,0000438,경북보건대학교,1209,4,1306,1057,249,108.4,87.7,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경북,기존,0002642,경북전문대학교,2129,0,2520,1631,889,118.4,76.6,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경북,기존,0002642,경북전문대학교,2077,0,2605,1677,928,125.4,80.7,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,인천,기존,0000422,경인여자대학교,3408,0,3252,2539,713,95.4,74.5,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,인천,기존,0000422,경인여자대학교,3489,0,3623,2879,744,103.8,82.5,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,대구,기존,0000425,계명문화대학교,4706,0,4181,3658,523,88.8,77.7,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,대구,기존,0000425,계명문화대학교,4569,0,4449,3943,506,97.4,86.3,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0000426,계원예술대학교,2424,0,2587,2211,376,106.7,91.2,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0000426,계원예술대학교,2424,0,2753,2377,376,113.6,98.1,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,전남,기존,0000428,광양보건대학교,1028,28,109,97,12,10.9,9.7,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,전남,기존,0000428,광양보건대학교,1006,12,114,96,18,11.5,9.7,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,광주,기존,0000429,광주보건대학교,3244,0,3315,2597,718,102.2,80.1,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,광주,기존,0000429,광주보건대학교,3290,0,3546,2825,721,107.8,85.9,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경북,기존,0000430,구미대학교,3602,0,5123,2967,2156,142.2,82.4,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경북,기존,0000430,구미대학교,3550,0,6249,3125,3124,176,88,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0000549,국제대학교,3443,0,2157,1948,209,62.6,56.6,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0000549,국제대학교,3043,0,2216,1964,252,72.8,64.5,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,전북,기존,0002971,군산간호대학교,884,0,1097,779,318,124.1,88.1,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,전북,기존,0002971,군산간호대학교,884,0,1094,812,282,123.8,91.9,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,전북,기존,0000432,군장대학교,1500,0,1764,1196,568,117.6,79.7,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,전북,기존,0000432,군장대학교,1500,0,2084,1275,809,138.9,85,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,광주,기존,0002972,기독간호대학교,455,0,575,405,170,126.4,89,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,광주,기존,0002972,기독간호대학교,479,0,602,437,165,125.7,91.2,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0000440,김포대학교,2303,0,1836,1217,619,79.7,52.8,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0000440,김포대학교,1989,0,2567,1680,887,129.1,84.5,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경남,기존,0000569,김해대학교,1401,0,1308,1042,266,93.4,74.4,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경남,기존,0000569,김해대학교,1406,0,1347,1096,251,95.8,78,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,전남,기존,0000435,나주대학교,1670,0,1322,1158,164,79.2,69.3,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,전남,기존,0000435,나주대학교,1660,0,1605,1311,294,96.7,79,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0000441,농협대학교,174,0,366,138,228,210.3,79.3,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0000441,농협대학교,174,0,380,152,228,218.4,87.4,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경북,기존,0000442,대경대학교,3477,43,3322,2457,865,96.7,71.5,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경북,기존,0000442,대경대학교,3363,0,3793,2740,1053,112.8,81.5,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,대구,기존,0000443,대구공업대학교,1090,0,1047,891,156,96.1,81.7,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,대구,기존,0000443,대구공업대학교,1085,0,1278,987,291,117.8,91,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,대구,기존,0000446,대구과학대학교,3879,0,3985,3249,736,102.7,83.8,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,대구,기존,0000446,대구과학대학교,3866,0,4379,3524,855,113.3,91.2,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,대구,기존,0000444,대구보건대학교,6056,0,6213,4959,1254,102.6,81.9,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,대구,기존,0000444,대구보건대학교,5993,0,6580,5182,1398,109.8,86.5,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,대전,기존,0000546,대덕대학교,2495,0,1532,1269,263,61.4,50.9,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,대전,기존,0000546,대덕대학교,2480,0,1590,1317,273,64.1,53.1,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,부산,기존,0000447,대동대학교,1298,0,1423,1100,323,109.6,84.7,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,부산,기존,0000447,대동대학교,1258,0,1487,1154,333,118.2,91.7,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0000448,대림대학교,5637,0,6260,4792,1468,111.1,85,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0000448,대림대학교,5705,0,6713,5184,1529,117.7,90.9,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,충북,기존,0000449,대원대학교,1960,0,1778,1329,449,90.7,67.8,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,충북,기존,0000449,대원대학교,1982,0,1957,1272,685,98.7,64.2,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,대전,기존,0000453,대전과학기술대학교,3559,0,3807,2709,1098,107,76.1,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,대전,기존,0000453,대전과학기술대학교,3331,0,3991,2953,1038,119.8,88.7,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,대전,기존,0000451,대전보건대학교,4610,0,4055,3402,653,88,73.8,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,대전,기존,0000451,대전보건대학교,4322,0,4116,3523,593,95.2,81.5,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,광주,기존,0000460,동강대학교,2398,0,2282,1837,445,95.2,76.6,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,광주,기존,0000460,동강대학교,2412,47,2330,1849,481,98.5,78.2,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0000457,동남보건대학교,4099,0,4408,3478,930,107.5,84.8,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0000457,동남보건대학교,4097,0,4633,3662,971,113.1,89.4,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0000450,동서울대학교,5541,0,5214,4500,714,94.1,81.2,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0000450,동서울대학교,5541,0,5754,5033,721,103.8,90.8,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0000461,동아방송예술대학교,2469,0,2858,2173,685,115.8,88,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0000461,동아방송예술대학교,2469,0,3015,2301,714,122.1,93.2,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,전남,기존,0000462,동아보건대학교,1092,0,928,839,89,85,76.8,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,전남,기존,0000462,동아보건대학교,1011,0,804,734,70,79.5,72.6,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,서울,기존,0000463,동양미래대학교,5216,0,5307,4289,1018,101.7,82.2,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,서울,기존,0000463,동양미래대학교,5176,0,5617,4634,983,108.5,89.5,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경남,기존,0000509,동원과학기술대학교,1884,0,2092,1492,600,111,79.2,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경남,기존,0000509,동원과학기술대학교,1809,0,2247,1576,671,124.2,87.1,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0000465,동원대학교,3000,0,2536,1961,575,84.5,65.4,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0000465,동원대학교,2920,0,3539,2365,1174,121.2,81,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,부산,기존,0000466,동의과학대학교,3376,0,3564,2498,1066,105.6,74,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,부산,기존,0000466,동의과학대학교,3096,0,4050,2678,1372,130.8,86.5,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경기,기존,0000469,두원공과대학교,4393,0,1950,1751,199,44.4,39.9,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경기,기존,0000469,두원공과대학교,3988,0,2105,1883,222,52.8,47.2,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경남,기존,0000470,마산대학교,5184,0,4727,3787,940,91.2,73.1,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경남,기존,0000470,마산대학교,5086,0,4922,3924,998,96.8,77.2,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,서울,기존,0000473,명지전문대학,5635,0,5821,4680,1141,103.3,83.1,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,서울,기존,0000473,명지전문대학,5599,0,6571,5269,1302,117.4,94.1,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,전남,기존,0000474,목포과학대학교,2230,0,2342,1947,395,105,87.3,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,전남,기존,0000474,목포과학대학교,2261,0,2423,2026,397,107.2,89.6,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,경북,기존,0000475,문경대학교,850,0,675,603,72,79.4,70.9,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,경북,기존,0000475,문경대학교,851,0,630,565,65,74,66.4,2026-08-07T09:07:29.509Z
2024,하반기,전문대학,사립,,서울,기존,0000476,배화여자대학교,2445,0,2399,1959,440,98.1,80.1,2026-08-07T09:07:29.509Z
2025,상반기,전문대학,사립,,서울,기존,0000476,배화여자대학교,2461,0,2646,2188,458,107.5,88.9,2026-08-07T09:07:29.509Z
