year,school_kind,estb,school_division,region,status,school_code_std,school_name,enrolled_students,enrolled_dropouts,enrolled_dropout_rate,freshman_students,freshman_dropouts,freshman_dropout_rate,uploaded_at
2019,대학교,사립,대학,경기,기존,0000186,평택대학교,4810,339,7,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,경북,기존,0000188,포항공과대학교,1697,21,1.2,,,,2026-08-07T10:05:19.852Z
2019,대학교,국립,대학,경기,기존,0000037,한경국립대학교,7610,454,6,,,,2026-08-07T10:05:19.852Z
2019,대학교,특별법법인,대학,대전,기존,0000374,한국과학기술원,4542,76,1.7,,,,2026-08-07T10:05:19.852Z
2019,대학교,국립,대학,충북,기존,0000031,한국교원대학교,2731,43,1.6,,,,2026-08-07T10:05:19.852Z
2019,대학교,국립,대학,충북,기존,0000034,국립한국교통대학교,12130,624,5.1,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,,경남,기존,,한국국제대학교,3441,529,15.4,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,충남,기존,0000189,한국기술교육대학교,6325,257,4.1,,,,2026-08-07T10:05:19.852Z
2019,방송통신대학,국립,대학,서울,기존,0000273,한국방송통신대학교,158033,35840,22.7,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,경기,기존,0000247,한국공학대학교,9839,555,5.6,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,서울,기존,0000191,한국성서대학교,1287,72,5.6,,,,2026-08-07T10:05:19.852Z
2019,사이버대학(대학),사립,대학,서울,기존,0000326,한국열린사이버대학교,5775,870,15.1,,,,2026-08-07T10:05:19.852Z
2019,각종학교(대학),특별법국립,대학,서울,기존,0000383,한국예술종합학교,3235,73,2.3,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,서울,기존,0000192,한국외국어대학교,23840,834,3.5,,,,2026-08-07T10:05:19.852Z
2019,대학교,특별법국립,대학,충남,기존,0003022,한국전통문화대학교,737,17,2.3,,,,2026-08-07T10:05:19.852Z
2019,대학교,국립,대학,서울,기존,0000032,한국체육대학교,3234,74,2.3,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,대전,기존,0000182,한국침례신학대학교,1686,76,4.5,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,경기,기존,0000194,한국항공대학교,5824,173,3,,,,2026-08-07T10:05:19.852Z
2019,대학교,국립,대학,부산,기존,0000033,국립한국해양대학교,8493,383,4.5,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,대전,기존,0000195,한남대학교,16822,891,5.3,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,경북,기존,0000196,한동대학교,5447,125,2.3,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,강원,기존,0000197,한라대학교,5352,344,6.4,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,전남,기존,0000242,한려대학교,517,64,12.4,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,강원,기존,0000198,한림대학교,11025,446,4,,,,2026-08-07T10:05:19.852Z
2019,대학교,국립,대학,대전,기존,0000039,국립한밭대학교,12373,760,6.1,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,경기,폐교,0000230,한북대학교,4,11,275,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,충남,기존,0000199,한서대학교,9270,477,5.1,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,서울,기존,0000200,한성대학교,9406,447,4.8,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,경기,기존,0000201,한세대학교,3503,203,5.8,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,경기,기존,0000202,한신대학교,7359,357,4.9,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,서울,기존,0000203,한양대학교,22684,582,2.6,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,경기,기존,0000204,한양대학교(ERICA)_분교,13128,295,2.2,,,,2026-08-07T10:05:19.852Z
2019,사이버대학(대학),사립,대학,서울,기존,0000331,한양사이버대학교,16400,3580,21.8,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,전북,기존,0000206,한일장신대학교,1194,98,8.2,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,경기,기존,0000207,협성대학교,5789,406,7,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,광주,기존,0000208,호남대학교,9364,557,5.9,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,광주,기존,0000209,호남신학대학교,807,49,6.1,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,충남,기존,0000211,호서대학교,16477,756,4.6,,,,2026-08-07T10:05:19.852Z
2019,산업대학,사립,대학,전북,기존,0000282,호원대학교,7129,763,10.7,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,세종,기존,0002949,홍익대학교_제2캠퍼스,8466,404,4.8,,,,2026-08-07T10:05:19.852Z
2019,대학교,사립,대학,서울,기존,0000212,홍익대학교,16876,600,3.6,,,,2026-08-07T10:05:19.852Z
2019,사이버대학(대학),사립,대학,부산,기존,0000333,화신사이버대학교,1314,302,23,,,,2026-08-07T10:05:19.852Z
2019,기능대학,사립,전문대학,경기,기존,0000579,ICT폴리텍대학,613,59,9.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경북,기존,0000410,가톨릭상지대학교,2447,178,7.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,충북,기존,0000433,강동대학교,5587,564,10.1,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,강원,기존,0000514,강릉영동대학교,4704,200,4.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,강원,폐교,0000548,강원관광대학교,1828,130,7.1,,,,2026-08-07T10:05:19.852Z
2019,전문대학,공립,전문대학,강원,기존,0002639,강원도립대학교,1039,110,10.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경남,기존,0000412,거제대학교,1720,164,9.5,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000560,경기과학기술대학교,7320,333,4.5,,,,2026-08-07T10:05:19.852Z
2019,전문대학,공립,전문대학,경남,기존,0000402,경남도립거창대학,1336,147,11,,,,2026-08-07T10:05:19.852Z
2019,전문대학,공립,전문대학,경남,기존,0000403,경남도립남해대학,1404,119,8.5,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,부산,기존,0002640,경남정보대학교,11859,698,5.9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000416,경민대학교,7290,546,7.5,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0002641,경복대학교,8263,357,4.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경북,기존,0000456,경북과학대학교,1720,193,11.2,,,,2026-08-07T10:05:19.852Z
2019,전문대학,공립,전문대학,경북,폐교,0000405,경북도립대학교,1224,117,9.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경북,기존,0000438,경북보건대학교,1510,58,3.8,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경북,기존,0002642,경북전문대학교,3799,245,6.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,인천,기존,0000422,경인여자대학교,5032,307,6.1,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,대구,기존,0000425,계명문화대학교,7705,636,8.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000426,계원예술대학교,4238,347,8.2,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전남,기존,0000435,나주대학교,2306,358,15.5,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전남,기존,0000428,광양보건대학교,1185,111,9.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,광주,기존,0000429,광주보건대학교,4875,160,3.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경북,기존,0000430,구미대학교,7201,603,8.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000549,국제대학교,6221,541,8.7,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전북,기존,0002971,군산간호대학교,1265,21,1.7,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전북,기존,0000432,군장대학교,2500,189,7.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,광주,기존,0002972,기독간호대학교,680,13,1.9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000440,김포대학교,5276,518,9.8,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경남,기존,0000569,김해대학교,1800,141,7.8,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000441,농협대학교,511,7,1.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경북,기존,0000442,대경대학교,5634,707,12.5,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,대구,기존,0000443,대구공업대학교,2964,286,9.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,대구,기존,0000446,대구과학대학교,5143,405,7.9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,대구,기존,0000444,대구보건대학교,8913,449,5,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,대전,기존,0000546,대덕대학교,6227,546,8.8,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,부산,기존,0000447,대동대학교,1818,114,6.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000448,대림대학교,10317,921,8.9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,충북,기존,0000449,대원대학교,3264,239,7.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,대전,기존,0000453,대전과학기술대학교,5829,481,8.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,대전,기존,0000451,대전보건대학교,7716,596,7.7,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,광주,기존,0000460,동강대학교,4099,452,11,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000457,동남보건대학교,5678,261,4.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,부산,폐교,0000459,동부산대학교,1916,396,20.7,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000450,동서울대학교,8909,628,7,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000461,동아방송예술대학교,4232,251,5.9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전남,기존,0000462,동아보건대학교,1990,191,9.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,서울,기존,0000463,동양미래대학교,10594,735,6.9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경남,기존,0000509,동원과학기술대학교,3280,236,7.2,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000465,동원대학교,5615,534,9.5,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,부산,기존,0000466,동의과학대학교,9582,1034,10.8,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,부산,기존,0000467,부산보건대학교,4426,368,8.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000469,두원공과대학교,8213,742,9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경남,기존,0000470,마산대학교,7499,575,7.7,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,서울,기존,0000473,명지전문대학,9999,899,9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전남,기존,0000474,목포과학대학교,3994,457,11.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경북,기존,0000475,문경대학교,1109,54,4.9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,서울,기존,0000476,배화여자대학교,3268,280,8.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,충남,기존,0000543,백석문화대학교,8116,756,9.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전북,기존,0000477,백제예술대학교,1866,239,12.8,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,부산,기존,0000479,부산경상대학교,4193,224,5.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,부산,기존,0000481,부산과학기술대학교,7659,1062,13.9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,부산,기존,0000480,부산여자대학교,2987,232,7.8,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,부산,기존,0000561,부산예술대학교,1035,191,18.5,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000482,부천대학교,10641,631,5.9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,서울,기존,0000483,삼육보건대학교,1551,79,5.1,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,강원,폐교,0000485,상지영서대학교,5853,2934,50.1,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경북,폐교,0002645,서라벌대학교,859,55,6.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,광주,기존,0002646,서영대학교,8091,548,6.8,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,서울,기존,0002973,서울여자간호대학교,995,16,1.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000489,서울예술대학교,4335,185,4.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,서울,기존,0000490,서일대학교,9079,654,7.2,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000566,서정대학교,9174,340,3.7,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전북,폐교,0000431,서해대학,799,173,21.7,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경북,기존,0000550,선린대학교,3242,209,6.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,부산,폐교,0000493,성심외국어대학,1242,1,0.1,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경북,기존,0002647,성운대학교,1669,210,12.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,강원,기존,0000515,세경대학교,1330,94,7.1,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,강원,기존,0000567,송곡대학교,782,54,6.9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,강원,기존,0000564,송호대학교,1457,152,10.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,대구,기존,0002649,수성대학교,4988,358,7.2,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000497,수원과학대학교,9006,774,8.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000496,수원여자대학교,4611,294,6.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전남,기존,0000498,순천제일대학교,4267,454,10.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,서울,기존,0000500,숭의여자대학교,3661,332,9.1,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000501,신구대학교,8759,601,6.9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,충남,기존,0000502,신성대학교,5799,425,7.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000506,신안산대학교,6440,474,7.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,폐교,0000503,신흥대학교,13,18,138.5,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,충남,기존,0000454,아주자동차대학교,2506,125,5,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경북,기존,0002650,안동과학대학교,3697,147,4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000507,안산대학교,5730,352,6.1,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000510,여주대학교,8159,791,9.7,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0002651,연성대학교,8543,740,8.7,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경남,기존,0002652,연암공과대학교,2624,159,6.1,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,충남,기존,0000512,연암대학교,1516,97,6.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경북,기존,0000418,영남외국어대학,593,84,14.2,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,대구,기존,0000513,영남이공대학교,9154,606,6.6,,,,2026-08-07T10:05:19.852Z
2019,사이버대학(전문대학),사립,전문대학,대구,기존,0000575,영진사이버대학교,3635,248,6.8,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,대구,기존,0000517,영진전문대학교,13387,931,7,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0002653,오산대학교,7843,708,9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000520,용인예술과학대학교,6213,568,9.1,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,대전,기존,0000452,우송정보대학,7268,713,9.8,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,울산,기존,0000521,울산과학대학교,8139,449,5.5,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000568,웅지세무대학교,2262,213,9.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전북,기존,0000523,원광보건대학교,6836,449,6.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000524,유한대학교,8113,458,5.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,서울,기존,0000525,인덕대학교,9187,616,6.7,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,인천,기존,0000455,재능대학교,6236,552,8.9,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,인천,기존,0002654,인하공업전문대학,11603,734,6.3,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,경기,기존,0000527,장안대학교,8140,782,9.6,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전남,기존,0000529,전남과학대학교,4612,466,10.1,,,,2026-08-07T10:05:19.852Z
2019,전문대학,공립,전문대학,전남,기존,0000562,전남도립대학교,1907,256,13.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전북,기존,0000531,전북과학대학교,1789,115,6.4,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전북,기존,0000437,전주기전대학,2090,226,10.8,,,,2026-08-07T10:05:19.852Z
2019,전문대학,사립,전문대학,전북,기존,0000530,전주비전대학교,5359,354,6.6,,,,2026-08-07T10:05:19.852Z
