year,school_code_std,school_name,corp_name,school_division,region,estb,school_status,land_appraised,land_net_income,building_appraised,building_net_income,securities_appraised,securities_net_income,deposit_appraised,deposit_net_income,other_appraised,other_net_income,collateral_deduction,total_appraised,total_net_income,uploaded_at
2024,0000179,청주대학교,청석학원,대학,충북,사립,기존,12161730,0,939382,0,7561263,165000,1209143,0,0,0,0,21871518,165000,2026-08-06T23:37:18.005Z
2024,0000246,초당대학교,초당학원,대학,전남,사립,기존,11242226,0,4631239,139333,0,0,2017230,73792,0,0,0,17890695,213125,2026-08-06T23:37:18.005Z
2024,0000180,총신대학교,대한예수교장로회총신대학교,대학,서울,사립,기존,5036276,0,8002339,135393,300000,0,654417,0,0,0,3564280,10428752,135393,2026-08-06T23:37:18.005Z
2024,0000181,추계예술대학교,추계학원,대학,서울,사립,기존,30757934,0,231565,171576,0,1156,1881266,64757,0,0,0,32870765,237489,2026-08-06T23:37:18.005Z
2024,0000545,춘해보건대학교,춘해학원,전문대학,울산,사립,기존,10432674,0,10199646,14900,96624,0,110000,3976,0,0,6620845,14218099,18876,2026-08-06T23:37:18.005Z
2024,0000536,충북보건과학대학교,주성학원,전문대학,충북,사립,기존,1354420,0,0,0,0,0,736000,42181,0,0,0,2090420,42181,2026-08-06T23:37:18.005Z
2024,0000547,충청대학교,충청학원,전문대학,충북,사립,기존,1067743,1191065,0,0,0,0,20012154,0,0,0,0,21079897,1191065,2026-08-06T23:37:18.005Z
2024,0002817,치유상담대학원대학교,살림동산학원,대학원대학,서울,사립,기존,6247011,0,860949,392550,0,0,212587,7643,0,0,440000,6880547,400193,2026-08-06T23:37:18.005Z
2024,0000184,칼빈대학교,칼빈신학원,대학,경기,사립,기존,150768,0,0,0,0,0,3000000,176329,0,0,0,3150768,176329,2026-08-06T23:37:18.005Z
2024,0003183,태재대학교,태재학원,대학,서울,사립,기존,0,0,0,0,0,0,30100000,0,0,0,0,30100000,0,2026-08-06T23:37:18.005Z
2024,0000186,평택대학교,피어선기념학원,대학,경기,사립,기존,67548005,0,1262968,660000,0,0,0,0,0,0,0,68810973,660000,2026-08-06T23:37:18.005Z
2024,0000188,포항공과대학교,포항공과대학교,대학,경북,사립,기존,13382080,0,9570590,186389,52607687,2470057,0,0,0,1309,0,75560357,2657755,2026-08-06T23:37:18.005Z
2024,0002658,포항대학교,학교법인 동지학원,전문대학,경북,사립,기존,20911648,124727,24709,3750,0,0,3304314,235552,0,0,0,24240671,364029,2026-08-06T23:37:18.005Z
2024,0000640,한국개발연구원국제정책대학원대학교,한국개발연구원,대학원대학,세종,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000578,한국골프과학기술대학교,학교법인한국골프대학교,전문대학,강원,사립,기존,9569301,0,70830,0,0,0,2070000,80000,0,0,0,11710131,80000,2026-08-06T23:37:18.005Z
2024,0000247,한국공학대학교,한국산업기술대학,대학,경기,사립,기존,0,0,8621500,350000,1380421,0,19552525,751177,0,0,710214,28844232,1101177,2026-08-06T23:37:18.005Z
2024,0000565,한국관광대학교,거영학원,전문대학,경기,사립,기존,21749665,0,995449,795863,0,0,6346953,152982,0,0,0,29092067,948845,2026-08-06T23:37:18.005Z
2024,0000189,한국기술교육대학교,한국기술교육대학교,대학,충남,사립,기존,0,0,0,0,0,0,8545419,157707,0,0,0,8545419,157707,2026-08-06T23:37:18.005Z
2024,0000576,한국복지사이버대학교,이후학원,전문대학,경북,사립,기존,1989400,1800,1035079,96782,0,0,383350,17251,0,0,0,3407829,115833,2026-08-06T23:37:18.005Z
2024,0000679,한국상담대학원대학교,우천학원,대학원대학,서울,사립,기존,0,0,0,0,11213500,579961,4500000,158604,0,0,0,15713500,738565,2026-08-06T23:37:18.005Z
2024,0000191,한국성서대학교,한국복음주의학원,대학,서울,사립,기존,6462516,250,4788948,157153,0,0,202675,1662,0,0,0,11454139,159065,2026-08-06T23:37:18.005Z
2024,0000570,한국승강기대학교,한국승강기대학,전문대학,경남,사립,기존,3283527,0,5849528,304958,0,0,0,0,0,0,0,9133055,304958,2026-08-06T23:37:18.005Z
2024,0000326,한국열린사이버대학교,학교법인 열린학원,대학,서울,사립,기존,0,0,0,0,0,0,5117100,199142,0,0,0,5117100,199142,2026-08-06T23:37:18.005Z
2024,0000522,한국영상대학교,인산학원,전문대학,세종,사립,기존,12810690,0,6314579,404950,0,0,1548415,81303,0,0,0,20673684,486253,2026-08-06T23:37:18.005Z
2024,0000192,한국외국어대학교,동원육영회,대학,서울,사립,기존,191330699,0,19925619,4000000,12311249,43319,7510861,145191,0,0,4000000,227078428,4188510,2026-08-06T23:37:18.005Z
2024,0000681,한국전력국제원자력대학원대학교,한국전력국제원자력대학원대학교,대학원대학,울산,사립,기존,0,0,0,0,0,0,16990000,985420,0,0,0,16990000,985420,2026-08-06T23:37:18.005Z
2024,0000182,한국침례신학대학교,한국침례신학원,대학,대전,사립,기존,4131784,0,356972,100000,0,0,790623,28631,0,0,0,5279379,128631,2026-08-06T23:37:18.005Z
2024,0000585,한국폴리텍 I 대학 서울강서캠퍼스,한국폴리텍,전문대학,서울,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000584,한국폴리텍 I 대학 서울정수캠퍼스,한국폴리텍,전문대학,서울,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000586,한국폴리텍 I 대학 성남캠퍼스,한국폴리텍,전문대학,경기,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0002912,한국폴리텍 I 대학 제주캠퍼스,한국폴리텍,전문대학,제주,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000590,한국폴리텍 II 대학 남인천캠퍼스,한국폴리텍,전문대학,인천,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000589,한국폴리텍 II 대학 인천캠퍼스,한국폴리텍,전문대학,인천,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0003105,한국폴리텍 II 대학 화성캠퍼스,한국폴리텍,전문대학,경기,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000594,한국폴리텍 III 대학 강릉캠퍼스,한국폴리텍,전문대학,강원,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0002854,한국폴리텍 III 대학 원주캠퍼스,한국폴리텍,전문대학,강원,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000593,한국폴리텍 III 대학 춘천캠퍼스,한국폴리텍,전문대학,강원,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000603,한국폴리텍 IV 대학 대전캠퍼스,한국폴리텍,전문대학,대전,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000606,한국폴리텍 IV 대학 아산캠퍼스,한국폴리텍,전문대학,충남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000604,한국폴리텍 IV 대학 청주캠퍼스,한국폴리텍,전문대학,충북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000607,한국폴리텍 IV 대학 충남캠퍼스,한국폴리텍,전문대학,충남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000616,한국폴리텍 V 대학 광주캠퍼스,한국폴리텍,전문대학,광주,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0002975,한국폴리텍 V 대학 순천캠퍼스,한국폴리텍,전문대학,전남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000620,한국폴리텍 V 대학 익산캠퍼스,한국폴리텍,전문대학,전북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000619,한국폴리텍 V 대학 전남캠퍼스,한국폴리텍,전문대학,전남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000617,한국폴리텍 V 대학 전북캠퍼스,한국폴리텍,전문대학,전북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000624,한국폴리텍 VI 대학 구미캠퍼스,한국폴리텍,전문대학,경북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000623,한국폴리텍 VI 대학 대구캠퍼스,한국폴리텍,전문대학,대구,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000636,한국폴리텍 VI 대학 영남융합기술캠퍼스,한국폴리텍,전문대학,대구,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0002674,한국폴리텍 VI 대학 영주캠퍼스,한국폴리텍,전문대학,경북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0003163,한국폴리텍 VII 대학 동부산캠퍼스,한국폴리텍,전문대학,부산,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000632,한국폴리텍 VII 대학 부산캠퍼스,한국폴리텍,전문대학,부산,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000633,한국폴리텍 VII 대학 울산캠퍼스,한국폴리텍,전문대학,울산,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0003157,한국폴리텍 VII 대학 진주캠퍼스,한국폴리텍,전문대학,경남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000631,한국폴리텍 VII 대학 창원캠퍼스,한국폴리텍,전문대학,경남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0003104,한국폴리텍 특성화대학 로봇캠퍼스,한국폴리텍,전문대학,경북,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000635,한국폴리텍 특성화대학 바이오캠퍼스,한국폴리텍,전문대학,충남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000637,한국폴리텍 특성화대학 반도체융합캠퍼스,한국폴리텍,전문대학,경기,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000638,한국폴리텍 특성화대학 항공캠퍼스,한국폴리텍,전문대학,경남,사립,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-06T23:37:18.005Z
2024,0000194,한국항공대학교,정석인하학원,대학,경기,사립,기존,22452905,151200,2403662,1000530,150040429,2908328,4511864,176431,0,0,0,179408860,4236489,2026-08-06T23:37:18.005Z
2024,0000195,한남대학교,대전기독학원,대학,대전,사립,기존,17426472,0,3065230,228998,0,0,3138161,0,0,0,4110000,19519863,228998,2026-08-06T23:37:18.005Z
2024,0000196,한동대학교,한동대학교,대학,경북,사립,기존,39982100,0,0,0,0,0,6230000,359206,0,0,0,46212100,359206,2026-08-06T23:37:18.005Z
2024,0000197,한라대학교,배달학원,대학,강원,사립,기존,0,0,0,0,1759886,0,0,0,0,0,0,1759886,0,2026-08-06T23:37:18.005Z
2024,0000673,한림국제대학원대학교,일송학원,대학원대학,서울,사립,기존,559159799,39555343,202845520,39555343,0,0,1897076,71326,0,0,0,763902395,79182012,2026-08-06T23:37:18.005Z
2024,0000198,한림대학교,일송학원,대학,강원,사립,기존,559159799,39555343,202845520,39555343,0,0,1897076,71326,0,0,0,763902395,79182012,2026-08-06T23:37:18.005Z
2024,0000553,한림성심대학교,일송학원,전문대학,강원,사립,기존,559159799,39555343,202845520,39555343,0,0,1897076,71326,0,0,0,763902395,79182012,2026-08-06T23:37:18.005Z
2024,0000676,한반도국제대학원대학교,트리니티학원,대학원대학,서울,사립,기존,1430526,0,1949320,79660,0,0,0,0,0,0,0,3379846,79660,2026-08-06T23:37:18.005Z
2024,0000199,한서대학교,함주학원,대학,충남,사립,기존,5974150,0,929324,134141,0,0,0,0,0,0,0,6903474,134141,2026-08-06T23:37:18.005Z
2024,0000200,한성대학교,한성(漢城)학원,대학,서울,사립,기존,40767194,0,5389191,424952,0,0,7732582,326847,0,0,0,53888967,751799,2026-08-06T23:37:18.005Z
2024,0000201,한세대학교,한세대학교,대학,경기,사립,기존,13685637,0,11186810,1000000,0,0,136025,0,0,0,0,25008472,1000000,2026-08-06T23:37:18.005Z
2024,0000202,한신대학교,한신학원,대학,경기,사립,기존,8422713,0,0,0,0,0,1006047,62853,0,0,0,9428760,62853,2026-08-06T23:37:18.005Z
2024,0000203,한양대학교,한양학원,대학,서울,사립,기존,292176222,1067842,10251434,1596029,417999872,8995760,4708830,1170369,0,0,0,725136358,12830000,2026-08-06T23:37:18.005Z
2024,0000331,한양사이버대학교,한양학원,대학,서울,사립,기존,292176222,1067842,10251434,1596029,417999872,8995760,4708830,1170369,0,0,0,725136358,12830000,2026-08-06T23:37:18.005Z
2024,0000554,한양여자대학교,한양학원,전문대학,서울,사립,기존,292176222,1067842,10251434,1596029,417999872,8995760,4708830,1170369,0,0,0,725136358,12830000,2026-08-06T23:37:18.005Z
2024,0000555,한영대학교,봉헌학원,전문대학,전남,사립,기존,25906,0,0,0,0,0,604656,29183,0,0,0,630562,29183,2026-08-06T23:37:18.005Z
2024,0000206,한일장신대학교,한일신학,대학,전북,사립,기존,1396608,0,508095,21399,0,0,0,0,0,0,0,1904703,21399,2026-08-06T23:37:18.005Z
2024,0000647,합동신학대학원대학교,자유학원,대학원대학,경기,사립,기존,0,0,0,0,0,0,1507362,31948,0,0,0,1507362,31948,2026-08-06T23:37:18.005Z
2024,0000207,협성대학교,삼일학원,대학,경기,사립,기존,1732132,0,1809473,24500,0,575,416423,20936,0,0,0,3958028,46011,2026-08-06T23:37:18.005Z
2024,0000556,혜전대학교,혜전학원,전문대학,충남,사립,기존,45921607,84038,170560,0,0,0,2753197,115861,0,0,0,48845364,199899,2026-08-06T23:37:18.005Z
2024,0000208,호남대학교,성인학원,대학,광주,사립,기존,8708831,0,1762690,364200,0,0,15361458,110383,0,0,0,25832979,474583,2026-08-06T23:37:18.005Z
2024,0000209,호남신학대학교,호남신학대학교,대학,광주,사립,기존,3839521,0,486875,40467,0,0,892189,33321,0,0,0,5218585,73788,2026-08-06T23:37:18.005Z
2024,0000415,호산대학교,호산교육재단,전문대학,경북,사립,기존,10517441,0,1987368,217600,50000,0,1680680,0,5637802,0,0,19873291,217600,2026-08-06T23:37:18.005Z
2024,0000211,호서대학교,호서학원,대학,충남,사립,기존,52846251,0,7801711,420044,11306,7563,316854,0,0,0,576915,60399207,427607,2026-08-06T23:37:18.005Z
2024,0000282,호원대학교,정은학원,대학,전북,사립,기존,3074943,0,12500,0,52116,2512,6591006,170981,0,0,0,9730565,173493,2026-08-06T23:37:18.005Z
2024,0000212,홍익대학교,홍익학원,대학,서울,사립,기존,64526659,0,12414193,683134,3815,1175,68130851,3162542,0,0,0,145075518,3846851,2026-08-06T23:37:18.005Z
2024,0000233,화성의과학대학교,신경학원,대학,경기,사립,기존,6713422,0,0,0,0,0,0,0,0,0,0,6713422,0,2026-08-06T23:37:18.005Z
2024,0000333,화신사이버대학교,화신학원,대학,부산,사립,기존,23732258,25000,2904545,294000,0,0,2514411,85191,0,0,0,29151214,404191,2026-08-06T23:37:18.005Z
2024,0000648,횃불트리니티신학대학원대학교,횃불학원,대학원대학,서울,사립,기존,0,0,0,0,0,0,4200000,158010,0,0,0,4200000,158010,2026-08-06T23:37:18.005Z
2023,0000579,ICT폴리텍대학,학교법인 ICT폴리텍대학,전문대학,경기,사립,기존,0,0,0,0,0,0,3420066,61855,0,0,0,3420066,61855,2026-08-06T23:37:18.005Z
2023,0002748,가야대학교(김해),대구학원,대학,경남,사립,기존,14146321,8000,4192773,376060,0,0,739734,21213,0,0,0,19078828,405273,2026-08-06T23:37:18.005Z
2023,0000063,가천대학교,가천학원,대학,경기,사립,기존,31512106,0,563289,0,0,0,32900977,140000,0,0,0,64976372,140000,2026-08-06T23:37:18.005Z
2023,0000072,가톨릭관동대학교,인천가톨릭학원,대학,강원,사립,기존,55185099,99133,84690001,5686215,0,0,919021,17695,0,0,47471636,93322485,5803043,2026-08-06T23:37:18.005Z
2023,0000215,가톨릭꽃동네대학교,꽃동네현도학원,대학,충북,사립,기존,31672233,0,3633107,1500000,0,0,10020493,139091,0,0,0,45325833,1639091,2026-08-06T23:37:18.005Z
2023,0000046,가톨릭대학교,가톨릭학원,대학,경기,사립,기존,81400419,0,11518074,2670605,0,0,5128036,10650,3726821,48000,0,101773350,2729255,2026-08-06T23:37:18.005Z
2023,0000410,가톨릭상지대학교,상지학원(전문),전문대학,경북,사립,기존,0,0,0,0,0,0,1735000,38822,0,0,0,1735000,38822,2026-08-06T23:37:18.005Z
2023,0000050,감리교신학대학교,감리교신학원,대학,서울,사립,기존,31357897,0,7805830,680000,0,0,0,0,0,0,1143540,38020187,680000,2026-08-06T23:37:18.005Z
2023,0000051,강남대학교,강남학원,대학,경기,사립,기존,29595288,0,11581576,664600,21785090,0,4763622,97574,0,0,9656080,58069496,762174,2026-08-06T23:37:18.005Z
2023,0000433,강동대학교,숭희학원,전문대학,충북,사립,기존,58752,0,0,0,0,0,773993,14012,0,0,0,832745,14012,2026-08-06T23:37:18.005Z
2023,0000514,강릉영동대학교,현송학원,전문대학,강원,사립,기존,150467,0,0,0,0,0,0,0,0,0,0,150467,0,2026-08-06T23:37:18.005Z
2023,0000079,강서대학교,한국그리스도의교회학원,대학,서울,사립,기존,41926028,0,3035110,70000,0,0,2300000,0,0,0,0,47261138,70000,2026-08-06T23:37:18.005Z
2023,0000548,강원관광대학교,분진학원,전문대학,강원,사립,폐교,12394102,1400,2977119,832978,0,0,244600,2010,0,0,0,15615821,836388,2026-08-06T23:37:18.005Z
2023,0000663,개신대학원대학교,종암중앙학원,대학원대학,서울,사립,기존,251658,0,189000,0,0,0,950000,23750,0,0,0,1390658,23750,2026-08-06T23:37:18.005Z
2023,0000412,거제대학교,덕부학원,전문대학,경남,사립,기존,0,0,1690000,59600,0,0,5831940,90400,0,0,0,7521940,150000,2026-08-06T23:37:18.005Z
2023,0000052,건국대학교,건국대학교,대학,서울,사립,기존,1115562264,0,658507962,9135121,0,0,1776000,42410,0,0,673001753,1102844473,9177531,2026-08-06T23:37:18.005Z
2023,0000643,건신대학원대학교,복음신학원,대학원대학,대전,사립,기존,904050,4363,383901,19635,0,0,0,0,0,0,0,1287951,23998,2026-08-06T23:37:18.005Z
2023,0000054,건양대학교,건양교육재단,대학,충남,사립,기존,17495416,0,17571944,2500000,0,0,42273073,1560555,0,0,0,77340433,4060555,2026-08-06T23:37:18.005Z
2023,0000335,건양사이버대학교,건양교육재단,대학,대전,사립,기존,17495416,0,17571944,2500000,0,0,42273073,1560555,0,0,0,77340433,4060555,2026-08-06T23:37:18.005Z
