year,cohort,school_rep_code,school_rep_name,region,estb,school_division,admission_quota,recruit_total,recruit_within,recruit_outside,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,campus_count,grad_program_count,has_alimi,updated_at
2021,university,0000096,성공회대학교,서울,사립,대학,502,533,504,29,533,504,29,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000097,성균관대학교,서울,사립,대학,3303,3989,3303,686,3970,3289,681,99.6,99.5,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000098,성신여자대학교,서울,사립,대학,2272,2458,2275,183,2434,2273,161,99.9,99,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000100,세종대학교,서울,사립,대학,2400,2898,2412,486,2816,2411,405,100,97.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000103,숙명여자대학교,서울,사립,대학,2110,2428,2120,308,2408,2106,302,99.3,99.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000105,숭실대학교,서울,사립,대학,2700,3243,2706,537,3204,2702,502,99.9,98.8,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000110,연세대학교,서울,사립,대학,4736,5940,4763,1177,5898,4751,1147,99.7,99.3,2,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000121,이화여자대학교,서울,사립,대학,3027,3392,3036,356,3372,3029,343,99.8,99.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000125,장로회신학대학교,서울,사립,대학,150,161,150,11,152,150,2,100,94.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000129,중앙대학교,서울,사립,대학,4398,5372,4423,949,5337,4404,933,99.6,99.3,2,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000133,총신대학교,서울,사립,대학,307,340,307,33,325,306,19,99.7,95.6,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000134,추계예술대학교,서울,사립,대학,250,270,252,18,263,251,12,99.6,97.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000525,케이씨대학교,서울,사립,대학,277,508,278,230,485,274,211,98.6,95.5,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000142,한국성서대학교,서울,사립,대학,223,247,221,26,239,221,18,100,96.8,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000143,한국외국어대학교,서울,사립,대학,3377,3849,3377,472,3820,3362,458,99.6,99.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000150,한성대학교,서울,사립,대학,1458,1680,1463,217,1646,1462,184,99.9,98,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000153,한양대학교,서울,사립,대학,4765,6065,4797,1268,5904,4781,1123,99.7,97.3,2,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000160,홍익대학교,서울,사립,대학,3670,4231,3684,547,4187,3677,510,99.8,99,2,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000066,대전가톨릭대학교,세종,사립,대학,40,42,40,2,8,7,1,17.5,19,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000117,울산대학교,울산,사립,대학,2782,3023,2791,232,2857,2704,153,96.9,94.5,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000123,인천가톨릭대학교,인천,사립,대학,166,181,166,15,176,166,10,100,97.2,2,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000124,인하대학교,인천,사립,대학,3591,4158,3598,560,4143,3596,547,99.9,99.6,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000054,광주가톨릭대학교,전남,사립,대학,40,42,40,2,22,22,0,55,52.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000074,동신대학교,전남,사립,대학,1548,1636,1550,86,1489,1430,59,92.3,91,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000166,목포가톨릭대학교,전남,사립,대학,120,126,120,6,124,120,4,100,98.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000064,세한대학교,전남,사립,대학,817,869,818,51,840,800,40,97.8,96.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000114,영산선학대학교,전남,사립,대학,50,53,50,3,7,6,1,12,13.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000190,초당대학교,전남,사립,대학,752,795,754,41,784,744,40,98.7,98.6,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000186,한려대학교,전남,사립,대학,178,187,178,9,60,58,2,32.6,32.1,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000173,예수대학교,전북,사립,대학,124,136,125,11,129,123,6,98.4,94.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000164,예원예술대학교,전북,사립,대학,275,372,276,96,328,243,85,88,88.2,2,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000116,우석대학교,전북,사립,대학,1715,1829,1726,103,1537,1453,84,84.2,84,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000118,원광대학교,전북,사립,대학,3526,3731,3543,188,2962,2833,129,80,79.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000126,전주대학교,전북,사립,대학,2562,2941,2570,371,2647,2379,268,92.6,90,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000155,한일장신대학교,전북,사립,대학,219,252,219,33,197,197,0,90,78.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000223,호원대학교,전북,사립,대학,1147,1442,1115,327,1217,947,270,84.9,84.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000192,제주국제대학교,제주,사립,대학,370,420,370,50,112,109,3,29.5,26.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000038,건양대학교,충남,사립,대학,1623,1727,1627,100,1587,1519,68,93.4,91.9,2,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000169,금강대학교,충남,사립,대학,110,116,110,6,29,29,0,26.4,25,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000059,나사렛대학교,충남,사립,대학,1211,1352,1155,197,1242,1111,131,96.2,91.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000189,남서울대학교,충남,사립,대학,2187,2406,2190,216,2367,2162,205,98.7,98.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000131,백석대학교,충남,사립,대학,3090,3372,3104,268,3211,3045,166,98.1,95.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000094,선문대학교,충남,사립,대학,2053,2445,2050,395,2369,2032,337,99.1,96.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000104,순천향대학교,충남,사립,대학,2352,2861,2358,503,2636,2356,280,99.9,92.1,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000128,중부대학교,충남,사립,대학,1945,2099,1945,154,1873,1737,136,89.3,89.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000225,청운대학교,충남,사립,대학,1203,1746,1206,540,1162,937,225,77.7,66.6,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000141,한국기술교육대학교,충남,사립,대학,836,998,836,162,986,836,150,100,98.8,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000149,한서대학교,충남,사립,대학,1579,1683,1581,102,1628,1528,100,96.6,96.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000159,호서대학교,충남,사립,대학,2881,3171,2887,284,3041,2796,245,96.8,95.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000557,가톨릭꽃동네대학교,충북,사립,대학,108,116,109,7,108,104,4,95.4,93.1,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000058,극동대학교,충북,사립,대학,841,898,841,57,621,576,45,68.5,69.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000093,서원대학교,충북,사립,대학,1622,1839,1626,213,1663,1540,123,94.7,90.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000099,세명대학교,충북,사립,대학,1920,2042,1923,119,1533,1426,107,74.2,75.1,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000113,유원대학교,충북,사립,대학,875,1018,884,134,732,670,62,75.8,71.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000183,중원대학교,충북,사립,대학,871,933,879,54,899,864,35,98.3,96.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,university,0000132,청주대학교,충북,사립,대학,2632,2868,2652,216,2760,2618,142,98.7,96.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000347,강릉영동대학교,강원,사립,전문대학,987,1266,987,279,831,702,129,71.1,65.6,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000378,강원관광대학교,강원,사립,전문대학,98,142,98,44,124,98,26,100,87.3,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000348,세경대학교,강원,사립,전문대학,443,609,443,166,470,408,62,92.1,77.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000393,송곡대학교,강원,사립,전문대학,200,342,200,142,233,128,105,64,68.1,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000390,송호대학교,강원,사립,전문대학,326,456,326,130,360,279,81,85.6,78.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000542,한국골프대학교,강원,사립,전문대학,160,199,160,39,187,151,36,94.4,94,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000383,한림성심대학교,강원,사립,전문대학,1046,1399,1046,353,1139,852,287,81.5,81.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000387,경기과학기술대학교,경기,사립,전문대학,1468,3523,1468,2055,1863,1116,747,76,52.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000255,경민대학교,경기,사립,전문대학,1560,2303,1560,743,1722,1304,418,83.6,74.8,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000259,경복대학교,경기,사립,전문대학,1811,2718,1811,907,2332,1740,592,96.1,85.8,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000264,계원예술대학교,경기,사립,전문대학,994,1378,994,384,1250,994,256,100,90.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000379,국제대학교,경기,사립,전문대학,1609,2075,1609,466,1313,1165,148,72.4,63.3,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000277,김포대학교,경기,사립,전문대학,1249,1995,1249,746,1004,634,370,50.8,50.3,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000278,농협대학교,경기,사립,전문대학,59,179,59,120,157,59,98,100,87.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000285,대림대학교,경기,사립,전문대학,2261,4263,2261,2002,3173,2261,912,100,74.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000294,동남보건대학교,경기,사립,전문대학,1336,1896,1336,560,1726,1268,458,94.9,91,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000287,동서울대학교,경기,사립,전문대학,2289,2982,2289,693,2616,2169,447,94.8,87.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000298,동아방송예술대학교,경기,사립,전문대학,823,1289,823,466,1201,823,378,100,93.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000302,동원대학교,경기,사립,전문대학,1518,2481,1518,963,1370,1175,195,77.4,55.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000305,두원공과대학교,경기,사립,전문대학,1795,2040,1795,245,955,839,116,46.7,46.8,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000316,부천대학교,경기,사립,전문대학,2269,4491,2269,2222,3529,2269,1260,100,78.6,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000323,서울예술대학교,경기,사립,전문대학,581,1390,581,809,1137,581,556,100,81.8,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000392,서정대학교,경기,사립,전문대학,1370,3076,1370,1706,2725,1370,1355,100,88.6,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000330,수원과학대학교,경기,사립,전문대학,2236,2686,2236,450,1686,1498,188,67,62.8,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000329,수원여자대학교,경기,사립,전문대학,1534,1896,1534,362,1513,1324,189,86.3,79.8,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000334,신구대학교,경기,사립,전문대학,2355,2996,2355,641,2872,2278,594,96.7,95.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000339,신안산대학교,경기,사립,전문대학,1805,2327,1805,522,1156,1008,148,55.8,49.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000340,안산대학교,경기,사립,전문대학,1527,1945,1527,418,1496,1183,313,77.5,76.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000343,여주대학교,경기,사립,전문대학,1983,2676,1983,693,1713,1325,388,66.8,64,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000341,연성대학교,경기,사립,전문대학,2341,2851,2341,510,2631,2232,399,95.3,92.3,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000350,오산대학교,경기,사립,전문대학,1914,2657,1914,743,2099,1681,418,87.8,79,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,1586,2029,1586,443,1261,1122,139,70.7,62.1,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,599,731,599,132,156,148,8,24.7,21.3,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000355,유한대학교,경기,사립,전문대학,2017,2962,2017,945,2198,1984,214,98.4,74.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000358,장안대학교,경기,사립,전문대학,2367,2756,2367,389,1630,1383,247,58.4,59.1,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000374,청강문화산업대학교,경기,사립,전문대학,1136,1507,1136,371,1423,1136,287,100,94.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000391,한국관광대학교,경기,사립,전문대학,930,1129,930,199,845,738,107,79.4,74.8,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000251,거제대학교,경남,사립,전문대학,420,590,420,170,326,259,67,61.7,55.3,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000395,김해대학교,경남,사립,전문대학,459,623,459,164,495,424,71,92.4,79.5,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000342,동원과학기술대학교,경남,사립,전문대학,763,1391,763,628,996,665,331,87.2,71.6,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000306,마산대학교,경남,사립,전문대학,2044,2473,2044,429,2061,1747,314,85.5,83.3,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000530,연암공과대학교,경남,사립,전문대학,502,585,502,83,558,502,56,100,95.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000369,진주보건대학교,경남,사립,전문대학,748,1024,748,276,843,643,200,86,82.3,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000528,창원문성대학교,경남,사립,전문대학,972,1166,972,194,736,637,99,65.5,63.1,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000396,한국승강기대학교,경남,사립,전문대학,297,355,297,58,278,251,27,84.5,78.3,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000249,가톨릭상지대학교,경북,사립,전문대학,631,936,631,305,793,521,272,82.6,84.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000293,경북과학대학교,경북,사립,전문대학,693,1300,693,607,811,693,118,100,62.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000523,경북보건대학교,경북,사립,전문대학,357,471,357,114,381,323,58,90.5,80.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000258,경북전문대학교,경북,사립,전문대학,919,1249,827,422,1098,725,373,87.7,87.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000268,구미대학교,경북,사립,전문대학,1533,2532,1533,999,2488,1489,999,97.1,98.3,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000279,대경대학교,경북,사립,전문대학,1644,2094,1644,450,1917,1586,331,96.5,91.5,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000309,문경대학교,경북,사립,전문대학,278,357,278,79,294,268,26,96.4,82.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000262,서라벌대학교,경북,사립,전문대학,235,431,235,196,208,182,26,77.4,48.3,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000380,선린대학교,경북,사립,전문대학,781,993,781,212,779,617,162,79,78.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000547,성운대학교,경북,사립,전문대학,560,1007,560,447,712,528,184,94.3,70.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000338,안동과학대학교,경북,사립,전문대학,955,1234,955,279,804,639,165,66.9,65.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000257,영남외국어대학,경북,사립,전문대학,352,460,352,108,167,160,7,45.5,36.3,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000381,포항대학교,경북,사립,전문대학,721,782,721,61,633,572,61,79.3,80.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000522,호산대학교,경북,사립,전문대학,656,967,656,311,781,619,162,94.4,80.8,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000267,광주보건대학교,광주,사립,전문대학,1091,1565,1091,474,1435,1044,391,95.7,91.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000273,기독간호대학교,광주,사립,전문대학,111,177,111,66,162,111,51,100,91.5,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000297,동강대학교,광주,사립,전문대학,1009,1196,1009,187,1090,919,171,91.1,91.1,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000320,서영대학교,광주,사립,전문대학,1679,2680,1679,1001,2231,1547,684,92.1,83.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000366,조선간호대학교,광주,사립,전문대학,139,193,139,54,193,139,54,100,100,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000365,조선이공대학교,광주,사립,전문대학,1492,1816,1492,324,1507,1316,191,88.2,83,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000263,계명문화대학교,대구,사립,전문대학,2116,2614,2116,498,2176,1870,306,88.4,83.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000280,대구공업대학교,대구,사립,전문대학,680,1071,680,391,815,657,158,96.6,76.1,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000283,대구과학대학교,대구,사립,전문대학,1552,1920,1552,368,1610,1381,229,89,83.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000281,대구보건대학교,대구,사립,전문대학,2184,3161,2184,977,2596,1952,644,89.4,82.1,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000282,수성대학교,대구,사립,전문대학,1340,1557,1340,217,1386,1228,158,91.6,89,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000346,영남이공대학교,대구,사립,전문대학,2242,3106,2242,864,2171,1773,398,79.1,69.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000349,영진전문대학교,대구,사립,전문대학,2621,3595,2621,974,3148,2363,785,90.2,87.6,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000376,대덕대학교,대전,사립,전문대학,1559,1910,1559,351,1217,1025,192,65.7,63.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,1729,2091,1729,362,1573,1341,232,77.6,75.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000288,대전보건대학교,대전,사립,전문대학,1865,2405,1865,540,1925,1448,477,77.6,80,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000289,우송정보대학,대전,사립,전문대학,2075,2569,2075,494,1551,1375,176,66.3,60.4,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000253,경남정보대학교,부산,사립,전문대학,2549,4939,2549,2390,2654,1905,749,74.7,53.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000284,대동대학교,부산,사립,전문대학,527,715,527,188,479,396,83,75.1,67,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000303,동의과학대학교,부산,사립,전문대학,2141,3256,2141,1115,1756,1315,441,61.4,53.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000304,동주대학교,부산,사립,전문대학,1160,1527,1160,367,965,795,170,68.5,63.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000313,부산경상대학교,부산,사립,전문대학,1150,1617,1150,467,1292,1090,202,94.8,79.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000315,부산과학기술대학교,부산,사립,전문대학,1251,2414,1251,1163,1300,1007,293,80.5,53.9,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000314,부산여자대학교,부산,사립,전문대학,901,1254,901,353,836,729,107,80.9,66.7,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000388,부산예술대학교,부산,사립,전문대학,451,542,451,91,389,370,19,82,71.8,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000300,동양미래대학교,서울,사립,전문대학,2135,4288,2135,2153,2837,2135,702,100,66.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000307,명지전문대학,서울,사립,전문대학,2527,4303,2527,1776,3280,2527,753,100,76.2,1,0,Y,2026-08-15T03:27:05.075Z
2021,junior-college,0000310,배화여자대학교,서울,사립,전문대학,1127,1547,1127,420,1364,1118,246,99.2,88.2,1,0,Y,2026-08-15T03:27:05.075Z
