year,school_kind,estb,school_division,region,status,school_rep_code,school_rep_name,campus_count,admission_quota,recruit_total,recruit_within,recruit_outside,enrolled_total,enrolled_within,enrolled_outside,fill_rate_within,fill_rate_within_outside,consolidated_at
2023,사이버대학(대학),사립,대학,경북,기존,0000410,대구사이버대학교,1,1500,3942,1500,2442,1514,1101,413,73.4,38.41,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,경북,기존,0000062,대구예술대학교,1,330,325,313,12,67,67,0,21.41,20.62,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,경북,기존,0000042,대구한의대학교,1,1488,1841,1497,344,1694,1457,237,97.33,92.02,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,경북,기존,0000065,대신대학교,1,116,116,116,0,116,116,0,100,100,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,경북,기존,0000071,동국대학교,2,4532,5130,4523,607,5077,4519,558,99.91,98.97,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,경북,기존,0000076,동양대학교,1,990,1061,1002,59,1057,1002,55,100,99.62,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,경북,기존,0000309,문경대학교,1,268,370,268,102,243,218,25,81.34,65.68,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,경북,폐교,0000262,서라벌대학교,1,235,424,235,189,253,234,19,99.57,59.67,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,경북,기존,0000380,선린대학교,1,672,916,672,244,717,567,150,84.38,78.28,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,경북,기존,0000547,성덕대학교,1,540,961,540,421,755,540,215,100,78.56,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,경북,기존,0000338,안동과학대학교,1,730,1037,730,307,835,682,153,93.42,80.52,2026-08-07T07:48:15.946Z
2023,대학교,국립,대학,경북,기존,0000580,안동대학교,1,1370,1483,1370,113,1237,1187,50,86.64,83.41,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,경북,기존,0000111,영남대학교,1,4587,4999,4591,408,4916,4582,334,99.8,98.34,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,경북,기존,0000112,영남신학대학교,1,115,121,115,6,114,114,0,99.13,94.21,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,경북,기존,0000257,영남외국어대학,1,287,386,287,99,218,177,41,61.67,56.48,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,경북,기존,0000119,위덕대학교,1,671,633,600,33,582,576,6,96,91.94,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,경북,기존,0000140,포항공과대학교,1,320,370,320,50,365,317,48,99.06,98.65,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,경북,기존,0000381,포항대학교,1,705,1288,705,583,652,599,53,84.96,50.62,2026-08-07T07:48:15.946Z
2023,사이버대학(전문대학),사립,전문대학,경북,기존,0000407,한국복지사이버대학,1,1000,1385,1000,385,1118,1000,118,100,80.72,2026-08-07T07:48:15.946Z
2023,기능대학,사립,전문대학,경북,기존,0000552,한국폴리텍 특성화대학,1,100,120,100,20,83,76,7,76,69.17,2026-08-07T07:48:15.946Z
2023,기능대학,사립,전문대학,경북,기존,0000495,한국폴리텍 VI 대학,1,235,300,235,65,249,230,19,97.87,83,2026-08-07T07:48:15.946Z
2023,기능대학,사립,전문대학,경북,기존,0000504,한국폴리텍 VI 대학,1,25,30,25,5,27,25,2,100,90,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,경북,기존,0000146,한동대학교,1,729,821,729,92,825,729,96,100,100.49,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,경북,기존,0000522,호산대학교,1,669,936,669,267,834,669,165,100,89.1,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,광주,기존,0000052,광신대학교,1,122,128,122,6,122,122,0,100,95.31,2026-08-07T07:48:15.946Z
2023,대학교,특별법법인,대학,광주,기존,0000469,광주과학기술원,1,200,200,200,0,214,214,0,107,107,2026-08-07T07:48:15.946Z
2023,교육대학,국립,대학,광주,기존,0000196,광주교육대학교,1,326,354,327,27,352,325,27,99.39,99.44,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,광주,기존,0000176,광주대학교,1,1423,1438,1334,104,1236,1150,86,86.21,85.95,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,광주,기존,0000267,광주보건대학교,1,1084,1561,1084,477,1335,978,357,90.22,85.52,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,광주,기존,0000055,광주여자대학교,1,912,947,898,49,902,867,35,96.55,95.25,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,광주,기존,0000273,기독간호대학교,1,111,177,111,66,152,111,41,100,85.88,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,광주,기존,0000162,남부대학교,1,617,653,620,33,628,605,23,97.58,96.17,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,광주,기존,0000297,동강대학교,1,951,1294,951,343,1054,810,244,85.17,81.45,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,광주,기존,0000320,서영대학교,1,1703,2672,1703,969,2188,1619,569,95.07,81.89,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,광주,기존,0000187,송원대학교,1,685,748,685,63,717,679,38,99.12,95.86,2026-08-07T07:48:15.946Z
2023,대학교,국립,대학,광주,기존,0000016,전남대학교,2,4199,4684,4224,460,4544,4211,333,99.69,97.01,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,광주,기존,0000366,조선간호대학교,1,139,193,139,54,193,139,54,100,100,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,광주,기존,0000127,조선대학교,1,4367,4744,4366,378,4625,4339,286,99.38,97.49,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,광주,기존,0000365,조선이공대학교,1,1492,1723,1443,280,1479,1359,120,94.18,85.84,2026-08-07T07:48:15.946Z
2023,기능대학,사립,전문대학,광주,기존,0000489,한국폴리텍 V 대학,1,350,453,350,103,386,330,56,94.29,85.21,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,광주,기존,0000157,호남대학교,1,1537,1594,1502,92,1352,1289,63,85.82,84.82,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,광주,기존,0000158,호남신학대학교,1,119,119,119,0,104,104,0,87.39,87.39,2026-08-07T07:48:15.946Z
2023,대학교,국립,대학,대구,기존,0000003,경북대학교,1,4659,5211,4679,532,5081,4676,405,99.94,97.51,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,대구,기존,0000048,계명대학교,1,4620,5095,4640,455,4976,4638,338,99.96,97.66,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,대구,기존,0000263,계명문화대학교,1,2106,2900,2106,794,2205,1907,298,90.55,76.03,2026-08-07T07:48:15.946Z
2023,대학교,특별법법인,대학,대구,기존,0000470,대구경북과학기술원,1,220,220,220,0,213,213,0,96.82,96.82,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,대구,기존,0000280,대구공업대학교,1,530,672,530,142,620,507,113,95.66,92.26,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,대구,기존,0000283,대구과학대학교,1,1552,1965,1552,413,1897,1552,345,100,96.54,2026-08-07T07:48:15.946Z
2023,교육대학,국립,대학,대구,기존,0000197,대구교육대학교,1,383,422,384,38,415,382,33,99.48,98.34,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,대구,기존,0000281,대구보건대학교,1,2146,2875,2146,729,2735,2091,644,97.44,95.13,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,대구,기존,0000282,수성대학교,1,1212,1499,1212,287,1485,1212,273,100,99.07,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,대구,기존,0000346,영남이공대학교,1,2188,2945,2188,757,2686,2188,498,100,91.21,2026-08-07T07:48:15.946Z
2023,사이버대학(전문대학),사립,전문대학,대구,기존,0000406,영진사이버대학,1,1300,2987,1300,1687,1589,1172,417,90.15,53.2,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,대구,기존,0000349,영진전문대학교,1,2507,4087,2507,1580,3284,2502,782,99.8,80.35,2026-08-07T07:48:15.946Z
2023,기능대학,사립,전문대학,대구,기존,0000549,한국폴리텍 특성화대학,1,120,154,120,34,85,85,0,70.83,55.19,2026-08-07T07:48:15.946Z
2023,기능대학,사립,전문대학,대구,기존,0000494,한국폴리텍 VI 대학,1,290,363,290,73,259,217,42,74.83,71.35,2026-08-07T07:48:15.946Z
2023,사이버대학(대학),사립,대학,대전,기존,0000425,건양사이버대학교,1,1068,5643,1068,4575,1150,840,310,78.65,20.38,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,대전,기존,0000376,대덕대학교,1,1224,1598,1224,374,922,775,147,63.32,57.7,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,대전,기존,0000512,대전과학기술대학교,1,1502,1920,1502,418,1537,1240,297,82.56,80.05,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,대전,기존,0000067,대전대학교,1,1857,2049,1887,162,1974,1854,120,98.25,96.34,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,대전,기존,0000288,대전보건대학교,1,1584,2044,1584,460,1722,1312,410,82.83,84.25,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,대전,기존,0000182,대전신학대학교,1,32,34,32,2,6,6,0,18.75,17.65,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,대전,기존,0000080,목원대학교,1,1815,1931,1825,106,1888,1825,63,100,97.77,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,대전,기존,0000081,배재대학교,1,1845,1956,1849,107,1911,1823,88,98.59,97.7,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,대전,기존,0000184,우송대학교,1,2004,2349,2010,339,2301,2009,292,99.95,97.96,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,대전,기존,0000289,우송정보대학,1,1556,2004,1556,448,1536,1447,89,92.99,76.65,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,대전,기존,0000120,을지대학교,3,1059,1138,1060,78,1129,1060,69,100,99.21,2026-08-07T07:48:15.946Z
2023,대학교,국립,대학,대전,기존,0000020,충남대학교,1,3584,4053,3599,454,3851,3593,258,99.83,95.02,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,대전,기존,0000551,침례신학대학교,1,204,200,182,18,128,123,5,67.58,64,2026-08-07T07:48:15.946Z
2023,대학교,특별법법인,대학,대전,기존,0000468,한국과학기술원,1,970,920,720,200,840,767,73,106.53,91.3,2026-08-07T07:48:15.946Z
2023,기능대학,사립,전문대학,대전,기존,0000484,한국폴리텍 IV 대학,1,345,449,345,104,335,294,41,85.22,74.61,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,대전,기존,0000145,한남대학교,1,2715,2988,2731,257,2923,2728,195,99.89,97.82,2026-08-07T07:48:15.946Z
2023,대학교,국립,대학,대전,기존,0000584,한밭대학교,1,1886,2179,1889,290,2124,1882,242,99.63,97.48,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,부산,기존,0000253,경남정보대학교,1,2035,4428,2035,2393,2512,1788,724,87.86,56.73,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,부산,기존,0000043,경성대학교,1,2765,3160,2782,378,3130,2762,368,99.28,99.05,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,부산,기존,0000050,고신대학교,1,861,921,868,53,745,721,24,83.06,80.89,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,부산,기존,0000284,대동대학교,1,438,599,438,161,466,369,97,84.25,77.8,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,부산,기존,0000180,동명대학교,1,1618,1802,1627,175,1521,1416,105,87.03,84.41,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,부산,기존,0000073,동서대학교,1,2094,2435,2133,302,2084,1923,161,90.15,85.59,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,부산,기존,0000075,동아대학교,1,4058,4610,4081,529,4401,4075,326,99.85,95.47,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,부산,기존,0000303,동의과학대학교,1,1552,2924,1552,1372,1698,1198,500,77.19,58.07,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,부산,기존,0000077,동의대학교,1,3617,3969,3560,409,3786,3496,290,98.2,95.39,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,부산,기존,0000569,동주대학교,1,881,1187,793,394,896,687,209,86.63,75.48,2026-08-07T07:48:15.946Z
2023,대학교,국립,대학,부산,기존,0000578,부경대학교,1,3270,3708,3274,434,3610,3258,352,99.51,97.36,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,부산,기존,0000082,부산가톨릭대학교,1,735,773,707,66,741,677,64,95.76,95.86,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,부산,기존,0000313,부산경상대학교,1,1030,1358,1030,328,1016,886,130,86.02,74.82,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,부산,기존,0000315,부산과학기술대학교,1,1194,1981,1194,787,1468,1075,393,90.03,74.1,2026-08-07T07:48:15.946Z
2023,교육대학,국립,대학,부산,기존,0000198,부산교육대학교,1,356,390,359,31,387,356,31,99.16,99.23,2026-08-07T07:48:15.946Z
2023,대학교,국립,대학,부산,기존,0000011,부산대학교,1,4291,4726,4299,427,4660,4292,368,99.84,98.6,2026-08-07T07:48:15.946Z
2023,사이버대학(대학),사립,대학,부산,기존,0000411,부산디지털대학교,1,1000,3885,1000,2885,645,638,7,63.8,16.6,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,부산,기존,0000314,부산여자대학교,1,618,950,618,332,701,586,115,94.82,73.79,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,부산,기존,0000388,부산예술대학교,1,450,474,450,24,383,358,25,79.56,80.8,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,부산,기존,0000083,부산외국어대학교,1,1470,1733,1508,225,1682,1503,179,99.67,97.06,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,부산,기존,0000106,신라대학교,1,1720,1975,1719,256,1541,1377,164,80.1,78.03,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,부산,기존,0000181,영산대학교,2,1331,1477,1331,146,1320,1206,114,90.61,89.37,2026-08-07T07:48:15.946Z
2023,기능대학,사립,전문대학,부산,기존,0000564,한국폴리텍 VII 대학,1,0,16,0,16,0,0,0,0,0,2026-08-07T07:48:15.946Z
2023,기능대학,사립,전문대학,부산,기존,0000497,한국폴리텍 VII 대학,1,335,431,335,96,336,267,69,79.7,77.96,2026-08-07T07:48:15.946Z
2023,대학교,국립,대학,부산,기존,0000583,한국해양대학교,1,1372,1563,1373,190,1490,1374,116,100.07,95.33,2026-08-07T07:48:15.946Z
2023,사이버대학(대학),사립,대학,부산,기존,0000423,화신사이버대학교,1,568,1641,568,1073,708,568,140,100,43.14,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000035,감리교신학대학교,1,192,175,160,15,120,118,2,73.75,68.57,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000565,강서대학교,1,277,429,278,151,395,278,117,100,92.07,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000047,경희대학교,1,4830,5782,4849,933,5759,4835,924,99.71,99.6,2026-08-07T07:48:15.946Z
2023,사이버대학(대학),사립,대학,서울,기존,0000408,경희사이버대학교,1,3000,8415,3000,5415,2826,2121,705,70.7,33.58,2026-08-07T07:48:15.946Z
2023,사이버대학(대학),사립,대학,서울,기존,0000418,고려사이버대학교,1,2449,10037,2449,7588,2180,2010,170,82.07,21.72,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000053,광운대학교,1,1684,1947,1687,260,1929,1685,244,99.88,99.08,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000056,국민대학교,1,2966,3469,2970,499,3469,2970,499,100,100,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000070,덕성여자대학교,1,1120,1226,1121,105,1209,1121,88,100,98.61,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000072,동덕여자대학교,1,1577,1778,1578,200,1749,1575,174,99.81,98.37,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,서울,기존,0000300,동양미래대학교,1,2215,3767,2215,1552,2873,2202,671,99.41,76.27,2026-08-07T07:48:15.946Z
2023,사이버대학(대학),사립,대학,서울,기존,0000420,디지털서울문화예술대학교,1,990,2818,990,1828,809,719,90,72.63,28.71,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,서울,기존,0000307,명지전문대학,1,2527,3503,2527,976,3314,2498,816,98.85,94.6,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,서울,기존,0000310,배화여자대학교,1,1101,1551,1101,450,1398,1101,297,100,90.14,2026-08-07T07:48:15.946Z
2023,사이버대학(대학),사립,대학,서울,기존,0000422,사이버한국외국어대학교,1,1600,3380,1600,1780,1870,1278,592,79.88,55.33,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000084,삼육대학교,1,1137,1245,1137,108,1218,1137,81,100,97.83,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,서울,기존,0000317,삼육보건대학교,1,384,603,384,219,503,384,119,100,83.42,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000085,상명대학교,2,2746,3039,2748,291,3003,2747,256,99.96,98.82,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000087,서강대학교,1,1602,1914,1613,301,1882,1599,283,99.13,98.33,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000088,서경대학교,1,1309,1941,1311,630,1720,1311,409,100,88.61,2026-08-07T07:48:15.946Z
2023,대학교,국립,대학,서울,기존,0000027,서울과학기술대학교,1,2148,2420,2152,268,2421,2151,270,99.95,100.04,2026-08-07T07:48:15.946Z
2023,교육대학,국립,대학,서울,기존,0000199,서울교육대학교,1,355,396,356,40,392,354,38,99.44,98.99,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000069,서울기독대학교,1,136,145,136,9,119,117,2,86.03,82.07,2026-08-07T07:48:15.946Z
2023,대학교,국립대법인,대학,서울,기존,0000012,서울대학교,1,3233,3506,3237,269,3480,3236,244,99.97,99.26,2026-08-07T07:48:15.946Z
2023,사이버대학(대학),사립,대학,서울,기존,0000412,서울디지털대학교,1,3000,7785,3000,4785,2501,1633,868,54.43,32.13,2026-08-07T07:48:15.946Z
2023,사이버대학(대학),사립,대학,서울,기존,0000413,서울사이버대학교,1,3270,11297,3270,8027,4812,3270,1542,100,42.6,2026-08-07T07:48:15.946Z
2023,대학교,공립,대학,서울,기존,0000030,서울시립대학교,1,1727,1864,1728,136,1863,1728,135,100,99.95,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,서울,기존,0000321,서울여자간호대학교,1,168,230,168,62,229,168,61,100,99.57,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000091,서울여자대학교,1,1670,1830,1670,160,1814,1671,143,100.06,99.13,2026-08-07T07:48:15.946Z
2023,전문대학,사립,전문대학,서울,기존,0000324,서일대학교,1,2125,3008,2125,883,2709,2125,584,100,90.06,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000096,성공회대학교,1,502,539,502,37,529,502,27,100,98.14,2026-08-07T07:48:15.946Z
2023,대학교,사립,대학,서울,기존,0000097,성균관대학교,1,3335,4180,3349,831,4189,3341,848,99.76,100.22,2026-08-07T07:48:15.946Z
