year,cohort,school_rep_code,school_rep_name,region,estb,school_division,ordinary_expense_transfer,legal_obligation_transfer,asset_transfer,total_transfer,tuition_revenue,transfer_ratio,campus_count,has_alimi,updated_at
2023,junior-college,0000381,포항대학교,경북,사립,전문대학,2029849.1,225000,0,2254849.1,8946960.329,25.2,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000522,호산대학교,경북,사립,전문대학,0,111785,0,111785,11434728.64,1,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000267,광주보건대학교,광주,사립,전문대학,0,120000,0,120000,17764662.54,0.7,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000273,기독간호대학교,광주,사립,전문대학,0,105000,0,105000,3117859.263,3.4,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000297,동강대학교,광주,사립,전문대학,14400,138600,0,153000,12341741.88,1.2,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000320,서영대학교,광주,사립,전문대학,0,27200,0,27200,26365278.75,0.1,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000366,조선간호대학교,광주,사립,전문대학,0,11000,0,11000,3912879.65,0.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000365,조선이공대학교,광주,사립,전문대학,0,49000,0,49000,15189197.32,0.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000263,계명문화대학교,대구,사립,전문대학,0,956302.28,0,956302.28,25192458.17,3.8,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000280,대구공업대학교,대구,사립,전문대학,38500,100000,0,138500,6847841.24,2,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000283,대구과학대학교,대구,사립,전문대학,0,310000,0,310000,24168093.2,1.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000281,대구보건대학교,대구,사립,전문대학,0,7000,716.12,7716.12,39977992.86,0,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000282,수성대학교,대구,사립,전문대학,0,51000,0,51000,18613056.96,0.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000346,영남이공대학교,대구,사립,전문대학,0,136418.156,0,136418.156,33538682.91,0.4,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000349,영진전문대학교,대구,사립,전문대학,0,250300,0,250300,39945859.81,0.6,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000376,대덕대학교,대전,사립,전문대학,20000,65000,0,85000,9149173.623,0.9,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,0,100000,0,100000,22554340.02,0.4,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000288,대전보건대학교,대전,사립,전문대학,0,226000,0,226000,24749041.16,0.9,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000289,우송정보대학,대전,사립,전문대학,0,650000,0,650000,18549736.4,3.5,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000253,경남정보대학교,부산,사립,전문대학,236400,170000,0,406400,31918695.79,1.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000284,대동대학교,부산,사립,전문대학,0,219100,0,219100,8379528.067,2.6,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000303,동의과학대학교,부산,사립,전문대학,0,130000,0,130000,22459331.33,0.6,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000313,부산경상대학교,부산,사립,전문대학,0,60000,0,60000,10381278.56,0.6,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000315,부산과학기술대학교,부산,사립,전문대학,0,16000,0,16000,18530722.73,0.1,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000569,부산보건대학교,부산,사립,전문대학,0,7000,0,7000,13458023.04,0.1,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000314,부산여자대학교,부산,사립,전문대학,0,294101,0,294101,10914340.39,2.7,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000388,부산예술대학교,부산,사립,전문대학,0,82145,0,82145,3377087.624,2.4,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000300,동양미래대학교,서울,사립,전문대학,0,829415,0,829415,36584576.72,2.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000307,명지전문대학,서울,사립,전문대학,0,115000,0,115000,40225315.59,0.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000310,배화여자대학교,서울,사립,전문대학,27000,25000,0,52000,15031611.97,0.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000317,삼육보건대학교,서울,사립,전문대학,0,407000,0,407000,7009952.03,5.8,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000321,서울여자간호대학교,서울,사립,전문대학,0,31000,0,31000,5516768.244,0.6,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000324,서일대학교,서울,사립,전문대학,0,130000,0,130000,33627822.92,0.4,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000333,숭의여자대학교,서울,사립,전문대학,0,35000,0,35000,17353731.06,0.2,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000356,인덕대학교,서울,사립,전문대학,0,29000,0,29000,36674558.81,0.1,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000384,한양여자대학교,서울,사립,전문대학,0,1208388,0,1208388,40417111.99,3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000353,한국영상대학교,세종,사립,전문대학,0,358000,0,358000,17583169.16,2,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000352,울산과학대학교,울산,사립,전문대학,15000,1025000,0,1040000,31282664.21,3.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,0,15095,0,15095,15062110.88,0.1,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000261,경인여자대학교,인천,사립,전문대학,0,50000,0,50000,23152328.23,0.2,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000292,인천재능대학교,인천,사립,전문대학,0,385000,0,385000,16563776.23,2.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,0,1664861.73,0,1664861.73,43900050.85,3.8,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000272,고구려대학교,전남,사립,전문대학,0,13000,0,13000,5168944.5,0.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000266,광양보건대학교,전남,사립,전문대학,0,0,0,0,662680,0,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000532,동아보건대학교,전남,사립,전문대학,400000,395538.22,0,795538.22,4966745.159,16,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000308,목포과학대학교,전남,사립,전문대학,0,30000,0,30000,13050805.44,0.2,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000331,순천제일대학교,전남,사립,전문대학,0,15600,0,15600,12660707.01,0.1,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000360,전남과학대학교,전남,사립,전문대학,0,60000,0,60000,15651680.86,0.4,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000332,청암대학교,전남,사립,전문대학,0,31000,0,31000,12019669.45,0.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000546,한영대학교,전남,사립,전문대학,21000,141000,0,162000,8038710.02,2,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000250,군산간호대학교,전북,사립,전문대학,0,100,0,100,7188297.5,0,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000270,군장대학교,전북,사립,전문대학,0,20000,0,20000,8630936.832,0.2,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000311,백제예술대학교,전북,사립,전문대학,0,30000,0,30000,5993840.084,0.5,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000354,원광보건대학교,전북,사립,전문대학,0,180000,0,180000,22983257.02,0.8,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000362,전북과학대학교,전북,사립,전문대학,5677.37,230000,0,235677.37,8431708.282,2.8,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000274,전주기전대학,전북,사립,전문대학,0,5000,0,5000,8961862.781,0.1,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000361,전주비전대학교,전북,사립,전문대학,0,50000,0,50000,18103998.19,0.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000363,제주관광대학교,제주,사립,전문대학,0,18459,0,18459,6598541.822,0.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000382,제주한라대학교,제주,사립,전문대학,3000,2000,0,5000,20636100.89,0,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000373,백석문화대학교,충남,사립,전문대학,0,10000,0,10000,28219927.82,0,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000335,신성대학교,충남,사립,전문대학,300000,230000,0,530000,17316206.85,3.1,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000568,아주자동차대학교,충남,사립,전문대학,50000,281027,0,331027,5215290.19,6.3,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000529,연암대학교,충남,사립,전문대학,4917148.68,809827.31,0,5726975.99,6880528.65,83.2,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000386,혜전대학교,충남,사립,전문대학,7000,21448,0,28448,15209498.63,0.2,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000271,강동대학교,충북,사립,전문대학,0,25068,0,25068,17720770.78,0.1,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000286,대원대학교,충북,사립,전문대학,0,150000,0,150000,10714718.75,1.4,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000367,충북보건과학대학교,충북,사립,전문대학,0,5000,0,5000,12846972.05,0,1,Y,2026-08-15T06:50:35.100Z
2023,junior-college,0000377,충청대학교,충북,사립,전문대학,88211,610000,0,698211,17727903.15,3.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000513,가톨릭관동대학교,강원,사립,대학,2000,2410000,0,2412000,39737246.2,6.1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000041,경동대학교,강원,사립,대학,0,1803800.12,0,1803800.12,62381385.43,2.9,4,Y,2026-08-15T06:50:35.100Z
2024,university,0000086,상지대학교,강원,사립,대학,5752928.2,2618790.724,0,8371718.924000001,45868789.71,18.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000147,한라대학교,강원,사립,대학,581380,1311883,0,1893263,19358217.2,9.8,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000148,한림대학교,강원,사립,대학,49486127.11,9368811.4,10793,58865731.51,55148671.39,106.7,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000044,가천대학교,경기,사립,대학,0,6635010,0,6635010,198884892.1,3.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000034,가톨릭대학교,경기,사립,대학,39614067.58,7964456.992,0,47578524.572,89773776.21,53,3,Y,2026-08-15T06:50:35.100Z
2024,university,0000036,강남대학교,경기,사립,대학,0,430000,0,430000,49873888.63,0.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000039,경기대학교,경기,사립,대학,0,10000,0,10000,113769486,0,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000060,단국대학교,경기,사립,대학,0,11060000,0,11060000,218149660.8,5.1,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000068,대진대학교,경기,사립,대학,158220,4019411,0,4177631,58288153.3,7.2,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000078,루터대학교,경기,사립,대학,265069.24,178854.76,0,443924,2283308.367,19.4,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000079,명지대학교,경기,사립,대학,0,1577600,0,1577600,130493844.3,1.2,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000090,서울신학대학교,경기,사립,대학,4000,1213000,0,1217000,17522324.55,6.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000092,서울장신대학교,경기,사립,대학,883905.36,446467.64,221300,1551673,3954301.133,39.2,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000095,성결대학교,경기,사립,대학,92405,40000,0,132405,37754593.76,0.4,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000101,수원가톨릭대학교,경기,사립,대학,3364825.97,338746,0,3703571.97,782015.67,473.6,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000102,수원대학교,경기,사립,대학,5000,100000,0,105000,65575642.48,0.2,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000509,신한대학교,경기,사립,대학,200,0,0,200,62069565.59,0,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000558,아신대학교,경기,사립,대학,1234.261,370000,0,371234.261,4991023,7.4,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000108,아주대학교,경기,사립,대학,1580575.2,10389347.8,0,11969923,128896091.4,9.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000109,안양대학교,경기,사립,대학,0,1100000,0,1100000,37446477.35,2.9,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000115,용인대학교,경기,사립,대학,0,290000,0,290000,45554818,0.6,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000130,중앙승가대학교,경기,사립,대학,1551432.32,198567.68,0,1750000,572773.668,305.5,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000139,차의과학대학교,경기,사립,대학,0,6146112.96,0,6146112.96,27073877.61,22.7,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000136,칼빈대학교,경기,사립,대학,0,262039.64,0,262039.64,15677359.45,1.7,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000138,평택대학교,경기,사립,대학,0,203000,0,203000,25692994.85,0.8,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000562,한국공학대학교,경기,사립,대학,1028000,2940833,0,3968833,62392359.89,6.4,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000144,한국항공대학교,경기,사립,대학,1288900,2028213.88,0,3317113.88,39823777.65,8.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000151,한세대학교,경기,사립,대학,22576,1570154.53,0,1592730.53,23009853.5,6.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000152,한신대학교,경기,사립,대학,167365.7,711686,0,879051.7,37242170.4,2.4,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000156,협성대학교,경기,사립,대학,0,265000,0,265000,28153720.25,0.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000567,화성의과학대학교,경기,사립,대학,2354914.245,377153.884,0,2732068.129,3260380.89,83.8,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000032,가야대학교,경남,사립,대학,7260,148400,0,155660,11433880.02,1.4,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000040,경남대학교,경남,사립,대학,0,1750000,0,1750000,59575995.48,2.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000167,부산장신대학교,경남,사립,대학,0,130000,0,130000,1832492.65,7.1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000122,인제대학교,경남,사립,대학,4339961.793,11542362.82,0,15882324.613,54681259.86,29,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000193,창신대학교,경남,사립,대학,300000,819803.6,0,1119803.6,12515031.93,8.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000188,경운대학교,경북,사립,대학,0,469024,0,469024,38597780.8,1.2,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000045,경일대학교,경북,사립,대학,0,435000,0,435000,49216137.85,0.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000185,김천대학교,경북,사립,대학,700511.68,1199488.32,0,1900000,16195332.78,11.7,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000063,대구가톨릭대학교,경북,사립,대학,283156.009,6116843.991,0,6400000,86462960.38,7.4,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000061,대구대학교,경북,사립,대학,0,2500000,0,2500000,114171960,2.2,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000062,대구예술대학교,경북,사립,대학,0,44000,0,44000,2125796.666,2.1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000042,대구한의대학교,경북,사립,대학,80000,360000,0,440000,49378060.58,0.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000065,대신대학교,경북,사립,대학,390000,220000,0,610000,4674219.347,13.1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000076,동양대학교,경북,사립,대학,0,160000,0,160000,28372215.14,0.6,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000586,신경주대학교,경북,사립,대학,0,0,0,0,8460928.34,0,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000111,영남대학교,경북,사립,대학,0,5676625.948,0,5676625.948,168882380.8,3.4,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000112,영남신학대학교,경북,사립,대학,0,176000,0,176000,3814240.201,4.6,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000119,위덕대학교,경북,사립,대학,0,1110000,0,1110000,15197636.03,7.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000140,포항공과대학교,경북,사립,대학,71716814.2,4815253.801,8695488,85227556.001,28387962.17,300.2,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000146,한동대학교,경북,사립,대학,331000.62,2528999.38,0,2860000,31354770.69,9.1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000052,광신대학교,광주,사립,대학,1778745.513,613538.701,0,2392284.214,5519421.068,43.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000176,광주대학교,광주,사립,대학,0,500000,0,500000,35598682.22,1.4,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000055,광주여자대학교,광주,사립,대학,1000,19000,0,20000,21334241.95,0.1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000162,남부대학교,광주,사립,대학,0,236000,0,236000,17532404.29,1.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000187,송원대학교,광주,사립,대학,349418.75,850000,0,1199418.75,17490050.79,6.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000127,조선대학교,광주,사립,대학,0,4642586,0,4642586,138246668,3.4,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000157,호남대학교,광주,사립,대학,0,252341,0,252341,48518344.29,0.5,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000158,호남신학대학교,광주,사립,대학,1254.6,350730.266,0,351984.866,4034288.932,8.7,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000048,계명대학교,대구,사립,대학,0,7140666.328,0,7140666.328,163379084.4,4.4,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000067,대전대학교,대전,사립,대학,20000,1000000,0,1020000,58140167.59,1.8,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000182,대전신학대학교,대전,사립,대학,165603.51,150000,0,315603.51,1022172.013,30.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000080,목원대학교,대전,사립,대학,10000,543000,0,553000,51603742.24,1.1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000081,배재대학교,대전,사립,대학,300000,700000,0,1000000,52863930.31,1.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000184,우송대학교,대전,사립,대학,0,1630798,0,1630798,78679388.45,2.1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000120,을지대학교,대전,사립,대학,0,4400000,0,4400000,38634314.79,11.4,3,Y,2026-08-15T06:50:35.100Z
2024,university,0000551,한국침례신학대학교,대전,사립,대학,0,140000,0,140000,8055872.815,1.7,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000145,한남대학교,대전,사립,대학,250000,417316,0,667316,80962197.32,0.8,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000043,경성대학교,부산,사립,대학,0,70000,0,70000,87169578.14,0.1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000050,고신대학교,부산,사립,대학,0,4669270.186,0,4669270.186,21362326.64,21.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000180,동명대학교,부산,사립,대학,0,1100000,0,1100000,47465531.43,2.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000073,동서대학교,부산,사립,대학,0,580000,0,580000,58021613.27,1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000075,동아대학교,부산,사립,대학,100000,4170979,0,4270979,141919084.4,3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000077,동의대학교,부산,사립,대학,0,1000000,0,1000000,99775930.16,1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000082,부산가톨릭대학교,부산,사립,대학,0,913000,0,913000,24288152.01,3.8,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000083,부산외국어대학교,부산,사립,대학,0,1248000,0,1248000,42416091.22,2.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000106,신라대학교,부산,사립,대학,0,240000,0,240000,45202695.77,0.5,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000181,영산대학교,부산,사립,대학,0,1410000,0,1410000,35157630.79,4,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000035,감리교신학대학교,서울,사립,대학,26238.25,512761.75,0,539000,7387470,7.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000565,강서대학교,서울,사립,대학,0,350000,0,350000,12348334.88,2.8,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000037,건국대학교,서울,사립,대학,0,5400000,0,5400000,230867218.8,2.3,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000047,경희대학교,서울,사립,대학,0,13164628.5,0,13164628.5,303069353.5,4.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000049,고려대학교,서울,사립,대학,135000,17253762.24,0,17388762.24,384122625.6,4.5,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000053,광운대학교,서울,사립,대학,0,225000,0,225000,79799260.16,0.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000056,국민대학교,서울,사립,대학,0,2508000,0,2508000,156606368.8,1.6,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000070,덕성여자대학교,서울,사립,대학,1034022,2953873,0,3987895,40101606.76,9.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000071,동국대학교,서울,사립,대학,3000,8669000,0,8672000,213109209.1,4.1,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000072,동덕여자대학교,서울,사립,대학,0,320000,0,320000,53042371.39,0.6,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000084,삼육대학교,서울,사립,대학,17223.791,1766114.44,0,1783338.231,46510213.45,3.8,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000085,상명대학교,서울,사립,대학,0,900000,0,900000,100561811.5,0.9,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000087,서강대학교,서울,사립,대학,154517.383,500000,0,654517.383,120613255.3,0.5,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000088,서경대학교,서울,사립,대학,0,1032112,0,1032112,54850747.07,1.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000069,서울기독대학교,서울,사립,대학,0,56000,0,56000,6185484.117,0.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000091,서울여자대학교,서울,사립,대학,90000,250000,0,340000,53408318.61,0.6,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000539,서울한영대학교,서울,사립,대학,0,151300,0,151300,6146771.372,2.5,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000096,성공회대학교,서울,사립,대학,0,33003,0,33003,16987074.37,0.2,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000097,성균관대학교,서울,사립,대학,6000000,14437000,0,20437000,294417996.5,6.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000098,성신여자대학교,서울,사립,대학,13750,1340000,0,1353750,81187655.51,1.7,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000100,세종대학교,서울,사립,대학,0,900000,0,900000,149666761.4,0.6,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000103,숙명여자대학교,서울,사립,대학,0,250000,0,250000,106336116.8,0.2,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000105,숭실대학교,서울,사립,대학,69200,600000,0,669200,144041793.3,0.5,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000110,연세대학교,서울,사립,대학,23646039.35,37489840.96,0,61135880.31,416768298.5,14.7,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000121,이화여자대학교,서울,사립,대학,75724,9147100,0,9222824,212724749.7,4.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000125,장로회신학대학교,서울,사립,대학,71468,776000,0,847468,16474320.05,5.1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000129,중앙대학교,서울,사립,대학,49187.5,8440943.804,0,8490131.304,263901737.1,3.2,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000133,총신대학교,서울,사립,대학,0,456000,0,456000,24323937.32,1.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000134,추계예술대학교,서울,사립,대학,830000,1010000,0,1840000,11328706.65,16.2,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000142,한국성서대학교,서울,사립,대학,1500,621877.81,0,623377.81,7465730.5,8.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000143,한국외국어대학교,서울,사립,대학,0,4000000,0,4000000,145004906.5,2.8,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000150,한성대학교,서울,사립,대학,0,460000,0,460000,59751615.52,0.8,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000153,한양대학교,서울,사립,대학,2592063,14279609,0,16871672,378647909.6,4.5,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000160,홍익대학교,서울,사립,대학,0,2780000,0,2780000,199294532.5,1.4,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000066,대전가톨릭대학교,세종,사립,대학,767340.11,152659.89,0,920000,303460,303.2,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000117,울산대학교,울산,사립,대학,649554.332,4717146.83,0,5366701.1620000005,90987056.91,5.9,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000123,인천가톨릭대학교,인천,사립,대학,3427549.8,551737.9,0,3979287.6999999997,6002919.468,66.3,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000124,인하대학교,인천,사립,대학,492782,8173331.75,0,8666113.75,173503635.9,5,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000054,광주가톨릭대학교,전남,사립,대학,116694.83,151460.17,0,268155,0,,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000074,동신대학교,전남,사립,대학,0,150000,0,150000,42958652.49,0.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000166,목포가톨릭대학교,전남,사립,대학,0,205917.165,0,205917.165,3161994.32,6.5,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000064,세한대학교,전남,사립,대학,0,240000,0,240000,24555610.31,1,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000114,영산선학대학교,전남,사립,대학,1050000,36849.85,0,1086849.85,39000,2786.8,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000190,초당대학교,전남,사립,대학,0,403750,0,403750,16657692.82,2.4,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000173,예수대학교,전북,사립,대학,0,170800,0,170800,3251501,5.3,1,Y,2026-08-15T06:50:35.100Z
2024,university,0000164,예원예술대학교,전북,사립,대학,0,250000,0,250000,10873351.05,2.3,2,Y,2026-08-15T06:50:35.100Z
2024,university,0000116,우석대학교,전북,사립,대학,0,450000,0,450000,49584136.84,0.9,1,Y,2026-08-15T06:50:35.100Z
