year,cohort,school_rep_code,school_rep_name,region,estb,school_division,appraised_gross,collateral_deduction,appraised_net,income_total,tuition_revenue,secure_rate,revenue_rate,campus_count,has_alimi,updated_at
2022,junior-college,0000356,인덕대학교,서울,사립,전문대학,12000214,101675,11898539,72562,36917675.45,32.2,0.6,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000384,한양여자대학교,서울,사립,전문대학,690393924,0,690393924,20450000,38941552.6,1772.9,3,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000353,한국영상대학교,세종,사립,전문대학,13260561,0,13260561,163175,17950886.47,73.9,1.2,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000352,울산과학대학교,울산,사립,전문대학,146106926,0,146106926,5848135,33145747.52,440.8,4,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,21090172,5593545,15496627,11024,16179898.04,95.8,0.1,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000261,경인여자대학교,인천,사립,전문대학,19379873,37000,19342873,293000,26824177.24,72.1,1.5,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000292,인천재능대학교,인천,사립,전문대학,22834527,0,22834527,208067,19419746.25,117.6,0.9,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,202037040,0,202037040,1535591,42914204.76,470.8,0.8,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000272,고구려대학교,전남,사립,전문대학,4677546,2010000,2667546,0,6237816.3,42.8,0,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000266,광양보건대학교,전남,사립,전문대학,0,0,0,0,0,,,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000532,동아보건대학교,전남,사립,전문대학,9166341,0,9166341,51692,6813872.984,134.5,0.6,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000308,목포과학대학교,전남,사립,전문대학,4225485,0,4225485,27219,12231969.41,34.5,0.6,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000331,순천제일대학교,전남,사립,전문대학,675005,0,675005,0,13425175.22,5,0,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000360,전남과학대학교,전남,사립,전문대학,17584275,0,17584275,353000,17529518.36,100.3,2,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000332,청암대학교,전남,사립,전문대학,2415657,0,2415657,4239,12821278.27,18.8,0.2,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000546,한영대학교,전남,사립,전문대학,632021,0,632021,9545,7266403.8,8.7,1.5,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000250,군산간호대학교,전북,사립,전문대학,9619294,0,9619294,20872,7306771,131.6,0.2,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000270,군장대학교,전북,사립,전문대학,7698833,253166,7445667,163700,10403688.93,71.6,2.1,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000311,백제예술대학교,전북,사립,전문대학,80530133,11565109,68965024,26638,7963098.648,866.1,0,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000354,원광보건대학교,전북,사립,전문대학,28921417,900000,28021417,1250160,26893669.59,104.2,4.3,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000362,전북과학대학교,전북,사립,전문대학,300000,0,300000,4357,9142922.161,3.3,1.5,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000274,전주기전대학,전북,사립,전문대학,4538207,0,4538207,26000,9091345.54,49.9,0.6,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000361,전주비전대학교,전북,사립,전문대학,19620999,0,19620999,150000,20838976.35,94.2,0.8,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000363,제주관광대학교,제주,사립,전문대학,1486413,0,1486413,15870,8422067.918,17.6,1.1,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000382,제주한라대학교,제주,사립,전문대학,1494087,0,1494087,0,25722216.69,5.8,0,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000373,백석문화대학교,충남,사립,전문대학,0,0,0,0,30719443.22,0,,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000335,신성대학교,충남,사립,전문대학,7118714,0,7118714,144150,20991106.01,33.9,2,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000568,아주자동차대학교,충남,사립,전문대학,177750537,542910,177207627,7327491,5063099.9,3500,4.1,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000529,연암대학교,충남,사립,전문대학,518577200,0,518577200,17866292,6343488.92,8175,3.4,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000386,혜전대학교,충남,사립,전문대학,44331303,0,44331303,202600,14313402.99,309.7,0.5,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000271,강동대학교,충북,사립,전문대학,836273,0,836273,7998,17312277.28,4.8,1,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000286,대원대학교,충북,사립,전문대학,1116705,0,1116705,4459,12459784.48,9,0.4,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000367,충북보건과학대학교,충북,사립,전문대학,2187646,0,2187646,13915,15243524.29,14.4,0.6,1,Y,2026-08-15T07:41:06.072Z
2022,junior-college,0000377,충청대학교,충북,사립,전문대학,25423539,0,25423539,460000,19936165.74,127.5,1.8,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000513,가톨릭관동대학교,강원,사립,대학,140794121,47471636,93322485,5803043,50348376.51,185.4,4.1,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000041,경동대학교,강원,사립,대학,99285841,3552200,95733641,2775825,56598764.83,169.1,2.8,4,Y,2026-08-15T07:41:06.072Z
2023,university,0000086,상지대학교,강원,사립,대학,16939892,5994000,10945892,305576,45994771.45,23.8,1.8,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000147,한라대학교,강원,사립,대학,2272027,0,2272027,86951,19393196.75,11.7,3.8,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000148,한림대학교,강원,사립,대학,756905872,0,756905872,85469323,60498024.7,1251.1,11.3,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000044,가천대학교,경기,사립,대학,64976372,0,64976372,140000,177138412.8,36.7,0.2,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000034,가톨릭대학교,경기,사립,대학,101773350,0,101773350,2729255,85846754.65,118.6,2.7,3,Y,2026-08-15T07:41:06.072Z
2023,university,0000036,강남대학교,경기,사립,대학,67725576,9656080,58069496,762174,49592934.96,117.1,1.1,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000039,경기대학교,경기,사립,대학,14014616,0,14014616,60000,115768066,12.1,0.4,2,Y,2026-08-15T07:41:06.072Z
2023,university,0000060,단국대학교,경기,사립,대학,437397299,0,437397299,1388530,220425179.9,198.4,0.3,2,Y,2026-08-15T07:41:06.072Z
2023,university,0000068,대진대학교,경기,사립,대학,36170672,0,36170672,436373,56937369.33,63.5,1.2,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000078,루터대학교,경기,사립,대학,13437358,0,13437358,4813,2339874.8,574.3,0,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000079,명지대학교,경기,사립,대학,107732284,32294127,75438157,0,128164150,58.9,0,2,Y,2026-08-15T07:41:06.072Z
2023,university,0000090,서울신학대학교,경기,사립,대학,8083498,0,8083498,58676,17803205.3,45.4,0.7,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000092,서울장신대학교,경기,사립,대학,19749093,0,19749093,31,4659508.168,423.8,0,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000095,성결대학교,경기,사립,대학,4725157,0,4725157,94700,38034396.46,12.4,2,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000101,수원가톨릭대학교,경기,사립,대학,1120260,0,1120260,19056,958873.5,116.8,1.7,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000102,수원대학교,경기,사립,대학,19078865,0,19078865,210679,68383084.05,27.9,1.1,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000509,신한대학교,경기,사립,대학,78255423,4734354,73521069,157578,55667074.05,132.1,0.2,2,Y,2026-08-15T07:41:06.072Z
2023,university,0000558,아신대학교,경기,사립,대학,1575798,0,1575798,263,5922123.67,26.6,0,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000108,아주대학교,경기,사립,대학,175873225,444487,175428738,10587488,122302447.1,143.4,6,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000109,안양대학교,경기,사립,대학,6055146,0,6055146,30691,37354389.34,16.2,0.5,2,Y,2026-08-15T07:41:06.072Z
2023,university,0000115,용인대학교,경기,사립,대학,57513852,19586350,37927502,6929,46261087,82,0,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000130,중앙승가대학교,경기,사립,대학,3854399,0,3854399,49026,534672.68,720.9,1.3,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000139,차의과학대학교,경기,사립,대학,95517783,2037000,93480783,1120000,29105202.57,321.2,1.2,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000136,칼빈대학교,경기,사립,대학,3454595,0,3454595,58889,8888224.494,38.9,1.7,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000138,평택대학교,경기,사립,대학,69314971,0,69314971,549036,26838968.18,258.3,0.8,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000562,한국공학대학교,경기,사립,대학,29308960,1116046,28192914,750273,60223490.69,46.8,2.6,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000144,한국항공대학교,경기,사립,대학,171646261,0,171646261,2719951,37939229.7,452.4,1.6,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000151,한세대학교,경기,사립,대학,24898908,0,24898908,0,23244422.17,107.1,0,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000152,한신대학교,경기,사립,대학,9470559,0,9470559,8066,37793076.2,25.1,0.1,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000156,협성대학교,경기,사립,대학,3911739,0,3911739,32312,29690858.92,13.2,0.8,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000567,화성의과학대학교,경기,사립,대학,6713422,0,6713422,0,2738418.81,245.2,0,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000032,가야대학교,경남,사립,대학,19078828,0,19078828,405273,12768541.1,149.4,2.1,2,Y,2026-08-15T07:41:06.072Z
2023,university,0000040,경남대학교,경남,사립,대학,93282129,0,93282129,1608938,67162254.57,138.9,1.7,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000167,부산장신대학교,경남,사립,대학,4778976,0,4778976,25000,1947645.387,245.4,0.5,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000181,영산대학교,경남,사립,대학,0,0,0,0,0,,,2,N,2026-08-15T07:41:06.072Z
2023,university,0000122,인제대학교,경남,사립,대학,58502790,0,58502790,7853689,66291854.55,88.3,13.4,2,Y,2026-08-15T07:41:06.072Z
2023,university,0000193,창신대학교,경남,사립,대학,16982534,0,16982534,681451,12636355.96,134.4,4,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000174,한국국제대학교,경남,사립,대학,0,0,0,0,0,,,1,N,2026-08-15T07:41:06.072Z
2023,university,0000188,경운대학교,경북,사립,대학,19822213,100000,19722213,496294,32109906.33,61.4,2.5,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000045,경일대학교,경북,사립,대학,51883619,3000000,48883619,362259,47787604.06,102.3,0.7,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000046,경주대학교,경북,사립,대학,4022570,0,4022570,48269,5018218,80.2,1.2,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000185,김천대학교,경북,사립,대학,28295752,0,28295752,191968,18079740.3,156.5,0.7,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000063,대구가톨릭대학교,경북,사립,대학,38070585,0,38070585,509673,85240409.06,44.7,1.3,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000061,대구대학교,경북,사립,대학,54884803,0,54884803,604690,116029444.2,47.3,1.1,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000062,대구예술대학교,경북,사립,대학,4397046,0,4397046,116385,4679283.402,94,2.6,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000042,대구한의대학교,경북,사립,대학,9843791,0,9843791,67875,46569059.06,21.1,0.7,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000065,대신대학교,경북,사립,대학,4100606,0,4100606,4180,3615064.48,113.4,0.1,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000076,동양대학교,경북,사립,대학,11128504,0,11128504,82680,25579216.98,43.5,0.7,2,Y,2026-08-15T07:41:06.072Z
2023,university,0000111,영남대학교,경북,사립,대학,56592091,0,56592091,746678,167133635.4,33.9,1.3,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000112,영남신학대학교,경북,사립,대학,3692581,0,3692581,30143,3943737.6,93.6,0.8,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000119,위덕대학교,경북,사립,대학,12299558,0,12299558,340944,18257634.68,67.4,2.8,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000140,포항공과대학교,경북,사립,대학,70713862,0,70713862,1421734,25228774,280.3,2,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000146,한동대학교,경북,사립,대학,45662408,0,45662408,138881,31746130.3,143.8,0.3,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000052,광신대학교,광주,사립,대학,8210483,100000,8110483,116528,5418535.4,149.7,1.4,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000176,광주대학교,광주,사립,대학,32724663,0,32724663,1634541,40620626.82,80.6,5,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000055,광주여자대학교,광주,사립,대학,20540434,2628850,17911584,220383,24181562.15,74.1,1.1,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000162,남부대학교,광주,사립,대학,19931073,0,19931073,536560,20458427.39,97.4,2.7,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000187,송원대학교,광주,사립,대학,22225733,0,22225733,410000,18853097.63,117.9,1.8,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000127,조선대학교,광주,사립,대학,76536943,0,76536943,1306911,138450564.7,55.3,1.7,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000157,호남대학교,광주,사립,대학,10474942,0,10474942,342200,49146025.65,21.3,3.3,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000158,호남신학대학교,광주,사립,대학,5200530,0,5200530,46614,4790150.791,108.6,0.9,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000048,계명대학교,대구,사립,대학,141570530,0,141570530,161000,158954473.3,89.1,0.1,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000067,대전대학교,대전,사립,대학,24304457,0,24304457,230908,63858809.82,38.1,1,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000182,대전신학대학교,대전,사립,대학,1781611,0,1781611,25000,796397,223.7,1.4,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000080,목원대학교,대전,사립,대학,13271354,0,13271354,155672,51762567.27,25.6,1.2,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000081,배재대학교,대전,사립,대학,153558737,51780507,101778230,4333300,54026459.19,188.4,2.8,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000184,우송대학교,대전,사립,대학,81095358,0,81095358,2195856,75815688.66,107,2.7,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000120,을지대학교,대전,사립,대학,176560436,0,176560436,89229,38814915.11,454.9,0.1,3,Y,2026-08-15T07:41:06.072Z
2023,university,0000551,한국침례신학대학교,대전,사립,대학,5349096,0,5349096,53781,9361885.9,57.1,1,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000145,한남대학교,대전,사립,대학,23800839,4113000,19687839,100000,81154765.4,24.3,0.4,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000043,경성대학교,부산,사립,대학,16603388,0,16603388,40052,77895533.42,21.3,0.2,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000050,고신대학교,부산,사립,대학,14098755,0,14098755,600000,27318168.91,51.6,4.3,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000180,동명대학교,부산,사립,대학,62028129,0,62028129,1228000,46986879.47,132,2,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000073,동서대학교,부산,사립,대학,65149982,1814150,63335832,1637800,59955248.91,105.6,2.5,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000075,동아대학교,부산,사립,대학,63545892,19913449,43632443,313278,134861262.1,32.4,0.5,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000077,동의대학교,부산,사립,대학,42573131,0,42573131,819467,98007477.69,43.4,1.9,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000082,부산가톨릭대학교,부산,사립,대학,5058000,0,5058000,133341,24788979.04,20.4,2.6,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000083,부산외국어대학교,부산,사립,대학,38317179,0,38317179,529500,42120761.31,91,1.4,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000106,신라대학교,부산,사립,대학,14850557,1129762,13720795,76442,48880731.44,28.1,0.5,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000035,감리교신학대학교,서울,사립,대학,39163727,1143540,38020187,680000,7532798.49,504.7,1.7,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000565,강서대학교,서울,사립,대학,47261138,0,47261138,70000,10937881.47,432.1,0.1,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000037,건국대학교,서울,사립,대학,1775846226,673001753,1102844473,9177531,227714693.9,484.3,0.5,2,Y,2026-08-15T07:41:06.072Z
2023,university,0000047,경희대학교,서울,사립,대학,109854870,0,109854870,9838834,299960452.2,36.6,9,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000049,고려대학교,서울,사립,대학,186776968,0,186776968,17103392,359214469.8,52,9.2,2,Y,2026-08-15T07:41:06.072Z
2023,university,0000053,광운대학교,서울,사립,대학,22201309,0,22201309,300232,77728915.09,28.6,1.4,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000056,국민대학교,서울,사립,대학,174335671,2700000,171635671,6005000,152143187.2,112.8,3.4,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000070,덕성여자대학교,서울,사립,대학,276566458,0,276566458,6616010,38982058.52,709.5,2.4,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000071,동국대학교,서울,사립,대학,152164214,0,152164214,6399480,208342779.2,73,4.2,2,Y,2026-08-15T07:41:06.072Z
2023,university,0000072,동덕여자대학교,서울,사립,대학,88408147,869971,87538176,707335,51119533.97,171.2,0.8,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000084,삼육대학교,서울,사립,대학,78142511,0,78142511,7367377,46614429.62,167.6,9.4,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000085,상명대학교,서울,사립,대학,39625884,0,39625884,733775,103138668.5,38.4,1.9,2,Y,2026-08-15T07:41:06.072Z
2023,university,0000087,서강대학교,서울,사립,대학,52509946,4705188,47804758,466902,107414143.7,44.5,0.9,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000088,서경대학교,서울,사립,대학,43224646,2309335,40915311,1021957,50378277.23,81.2,2.4,1,Y,2026-08-15T07:41:06.072Z
2023,university,0000069,서울기독대학교,서울,사립,대학,6554729,605000,5949729,115504,3438484.867,173,1.8,1,Y,2026-08-15T07:41:06.072Z
